system_id,word,ner
63,高雄,GPE
63,大林廠,FAC
63,兩,CARDINAL
63,今年,DATE
63,高雄,GPE
63,台電,ORG
63,國民黨,ORG
63,黃柏霖,PERSON
63,今日,DATE
63,高雄,GPE
63,台積電,ORG
63,高雄,GPE
63,經發局,ORG
63,台積電,ORG
63,第期工程,EVENT
63,去年月,DATE
63,奈米廠,ORG
63,明年,DATE
63,兩,CARDINAL
63,清華大學核工所,ORG
63,葉宗洸,PERSON
63,萬瓩,QUANTITY
63,萬瓩,QUANTITY
63,高雄,GPE
63,台積電,ORG
63,大林電廠,FAC
63,去年底,DATE
63,屏東大學,ORG
63,李銘義,PERSON
63,高雄,GPE
63,屏東,GPE
63,屏科大,ORG
63,林信雄,PERSON
63,高雄,GPE
63,屏東,GPE
63,聯想,ORG
63,今年,DATE
63,日月光,ORG
63,師範大學,ORG
63,譚大純,PERSON
63,台積電,ORG
63,經發局,ORG
63,台電公司,ORG
63,台積電,ORG
63,兩,CARDINAL
63,第期,ORDINAL
63,萬瓩,QUANTITY
63,第二,ORDINAL
63,台積電,ORG
63,第期,ORDINAL
63,萬噸,QUANTITY
63,第二,ORDINAL
63,水利署,ORG
63,里嶺,LOC
63,萬噸,QUANTITY
63,高雄,GPE
63,屏東,GPE
63,聯想,ORG
64,法國,GPE
64,六,CARDINAL
64,兩塊多,MONEY
64,七八塊,MONEY
64,十幾塊,MONEY
64,台海戰爭,EVENT
64,百萬年,DATE
64,幾十年,DATE
64,阿薩不魯土地,FAC
64,兩,CARDINAL
64,三坪,QUANTITY
64,阿燦,PERSON
65,歐洲,LOC
66,余祥,PERSON
66,陳建仁,PERSON
66,經濟部,ORG
66,日前,DATE
66,國民黨,ORG
66,國民黨,ORG
66,洪孟楷,PERSON
66,陳建仁,PERSON
66,今日,DATE
66,立院,ORG
66,洪孟楷,PERSON
66,陳建仁,PERSON
66,洪孟楷,PERSON
66,陳建仁,PERSON
66,今日,DATE
66,立法院,ORG
66,洪孟楷,PERSON
66,民進黨,ORG
66,經濟部,ORG
66,陳建仁,PERSON
66,洪孟楷,PERSON
66,陳建仁,PERSON
66,洪孟楷,PERSON
66,陳建仁,PERSON
66,洪孟楷,PERSON
66,陳建仁,PERSON
66,洪孟楷,PERSON
66,陳建仁,PERSON
66,洪孟楷,PERSON
67,聯合報,WORK_OF_ART
67,黃有容,PERSON
67,聯合報,ORG
