system_id,word,ner
18,月底,DATE
18,大陸,GPE
18,月初,DATE
18,因月,DATE
18,美,GPE
18,紅海,LOC
18,今年,DATE
18,美國,GPE
18,去年,DATE
18,長榮陽明,ORG
18,上半年,DATE
18,第季,ORDINAL
18,美洲,LOC
18,美洲,LOC
18,去年上半年,DATE
18,美東國際碼頭工人協會,ORG
18,月底,DATE
18,長榮,ORG
18,張配萬元,MONEY
18,今年,DATE
18,明年,DATE
18,信大,ORG
18,今年,DATE
18,長榮,ORG
18,下周,DATE
19,達志,PERSON
19,元大,ORG
19,台灣,NORP
19,元大投信,ORG
19,下午,TIME
19,元大投信,ORG
19,元大投信,ORG
19,十大成,ORG
19,鈊象聯電,ORG
19,聯詠,ORG
19,十大成,ORG
19,聯電,ORG
19,中美晶神基,ORG
19,漢唐群光瑞儀聯發科鈊象,ORG
19,新普,ORG
19,十,CARDINAL
19,和碩環球晶日月光,ORG
19,聯詠,ORG
19,十,CARDINAL
19,神基群光瑞儀,ORG
19,第名,ORDINAL
19,第名,ORDINAL
19,光寶科群光中信金新普神達,ORG
19,第名,ORDINAL
19,東陽東元樺漢頎邦欣銓中磊可成晶技智易佳世達,ORG
19,第名,ORDINAL
19,第名,ORDINAL
19,大聯大,ORG
19,致伸神基啟碁矽格寶成聯陽光洋科,ORG
19,第名,ORDINAL
19,矽創瀚宇博,ORG
19,南茂帝寶,ORG
19,億,CARDINAL
19,千億,CARDINAL
19,今日,DATE
19,億元,MONEY
19,元大投信,ORG
19,下午,TIME
20,巴菲特,PERSON
20,四,CARDINAL
20,元大,ORG
20,富邦台,ORG
20,國泰永,ORG
20,台積電,ORG
20,漢唐,ORG
20,半年,DATE
20,至月,DATE
21,達志,PERSON
21,今天,DATE
21,億元,MONEY
21,億元,MONEY
21,億元,MONEY
21,億元,MONEY
21,億元,MONEY
21,上周,DATE
21,今天,DATE
21,萬,CARDINAL
21,萬,CARDINAL
21,第名,ORDINAL
21,英業達,ORG
21,萬,CARDINAL
21,緯創神達光寶科燿華,ORG
21,開發金,ORG
21,本周,DATE
21,三,CARDINAL
21,去年,DATE
21,今年,DATE
21,萬,CARDINAL
21,台經院,ORG
21,個月,DATE
21,美國,GPE
21,聯準會,ORG
21,中國大陸,GPE
21,英特爾,ORG
21,聯想,ORG
21,台積電,ORG
21,今天,DATE
21,開發金,ORG
21,張大同,PERSON
21,張元大滬,PERSON
21,張友達,PERSON
21,張詮,PERSON
21,聯上發,PERSON
21,張中環,PERSON
21,張,CARDINAL
21,今天,DATE
21,英業達,ORG
21,台灣,GPE
21,張大亞,ORG
21,佳世達,ORG
21,張緯創,ORG
21,張神達,ORG
21,光寶科張統,ORG
21,台灣,GPE
21,張燿華,ORG
21,永豐金,PERSON
22,潤弘華固,ORG
22,兩,CARDINAL
22,達志,PERSON
22,華固潤弘,ORG
22,二今,DATE
22,潤泰集團,ORG
22,潤弘,ORG
22,今年,DATE
22,去年月,DATE
22,李志宏,PERSON
22,第季,DATE
22,潤弘,ORG
22,潤弘,ORG
22,李志宏,PERSON
22,潤泰,ORG
22,潤弘,ORG
22,潤弘,ORG
22,百元,MONEY
22,華固,ORG
22,上周,DATE
22,法說會,ORG
22,今年,DATE
22,逾億元,MONEY
22,臺企銀宜進遠東銀國票金華固,ORG
22,康和證,ORG
22,臺企銀,ORG
22,去年,DATE
22,今年,DATE
22,今天,DATE
22,宜進老牌紡織廠,ORG
22,去年,DATE
22,今年,DATE
22,遠東銀,ORG
22,日前,DATE
22,國票金,ORG
22,華固,ORG
22,今年,DATE
22,今天,DATE
22,康和證,ORG
22,去年,DATE
22,潤弘,ORG
22,去年,DATE
23,主動式基金,ORG
23,達志,PERSON
23,台灣,GPE
23,元大,ORG
23,野村台灣,GPE
23,月下旬,DATE
23,金管會央行,ORG
23,大聯大聯詠,ORG
23,群光緯穎欣興瑞,ORG
23,長榮聯電,ORG
23,漢唐群光瑞儀聯發科鈊象新普,ORG
23,群光力成聯發科聯詠長榮鋼鈊象,ORG
23,漢唐神基亞翔新普,ORG
23,主動式基金,ORG
23,三,CARDINAL
23,神基漢唐群光聯發科鈊象新普,ORG
23,聯發科群光,ORG
23,半年內,DATE
24,達志,PERSON
24,巴菲特,PERSON
24,四,CARDINAL
24,元大,ORG
24,富邦台,ORG
24,國泰永,ORG
24,台積電,ORG
24,漢唐,ORG
24,半年,DATE
24,至月,DATE
25,台股站,ORG
25,上萬,CARDINAL
25,高崗,PERSON
25,達志,PERSON
25,上萬,CARDINAL
25,高崗,PERSON
25,大華,ORG
25,鄭瑞宗,PERSON
25,三,CARDINAL
25,世芯金麗科神盾安國,ORG
25,金麗科,ORG
25,神盾,PRODUCT
25,世芯法,PERSON
25,亞馬遜,ORG
25,台積電,ORG
25,陞達科通,ORG
25,陞達科,PERSON
25,嘉澤,ORG
25,永誠,ORG
25,楊少凱,PERSON
25,台匯,NORP
25,億美元,MONEY
25,台灣,GPE
26,三,CARDINAL
26,億元,MONEY
26,億元,MONEY
26,達志,PERSON
26,美國聯準會,ORG
26,美股,NORP
26,央行,ORG
26,半碼,QUANTITY
26,上萬點,QUANTITY
26,永豐投顧,ORG
26,元大,ORG
26,臺灣,NORP
26,",億元",MONEY
26,月日,DATE
26,本週,DATE
26,長榮漢唐,ORG
26,聯發科,ORG
26,三,CARDINAL
26,億元,MONEY
26,億元,MONEY
26,摩爾投顧,ORG
26,林漢偉,PERSON
26,復華富,ORG
26,張欣興,ORG
26,張神達,PERSON
26,張大亞,PERSON
26,張復華,PERSON
26,台灣,GPE
26,張鴻海,PERSON
26,張寶成,PERSON
26,張緯創,PERSON
26,張中信金,ORG
26,張,PERSON
26,台灣,GPE
26,億元,MONEY
26,首日,DATE
26,台灣,GPE
26,張長榮航,ORG
26,張宏碁,PERSON
26,張長榮,PERSON
26,張佳世達,PERSON
26,張和碩,PERSON
26,張聯電,ORG
26,張臺企銀,ORG
26,張台泥,PERSON
26,張新光金,PERSON
26,張,PERSON
27,台灣,GPE
27,元大,ORG
27,上周,DATE
27,輝達,ORG
27,下半年,DATE
27,台灣,GPE
27,元大,ORG
27,上周,DATE
27,輝達,ORG
27,下半年,DATE
27,摩爾投顧,ORG
27,江國中,ORG
27,輝達,ORG
27,下半年,DATE
27,江國中,ORG
27,輝達,ORG
27,年底,DATE
27,輝達,ORG
27,下半年,DATE
27,江國中,PERSON
27,台積電,ORG
27,牧德亞翔高力,ORG
27,廣達技嘉,ORG
27,宏碁,ORG
27,半年,DATE
27,江國中,ORG
27,二萬,CARDINAL
28,時報,ORG
28,台北,GPE
28,三,CARDINAL
28,億元,MONEY
28,台股,GPE
28,今日,DATE
28,台積電英業達台達電,ORG
28,大亞長榮,ORG
28,鴻海台積電世芯台達電緯創,ORG
28,億元,MONEY
28,今日,DATE
28,億元,MONEY
28,億元,MONEY
28,億元,MONEY
28,三,CARDINAL
28,億元,MONEY
28,上周,DATE
28,億元,MONEY
28,億元,MONEY
28,億元,MONEY
28,三,CARDINAL
28,億元,MONEY
28,月至日止,DATE
28,億元,MONEY
28,億元,MONEY
28,億元,MONEY
28,三,CARDINAL
28,億元,MONEY
28,今日,DATE
28,億元,MONEY
28,今年,DATE
28,億元,MONEY
28,日,GPE
28,今日,DATE
28,中揚光,PERSON
28,華城,ORG
28,元禎收元,PERSON
28,東台,ORG
28,所羅門,GPE
28,億泰收元,MONEY
28,威盛,ORG
28,龍德,ORG
28,今日,DATE
28,萬,CARDINAL
28,大亞,ORG
28,萬,CARDINAL
28,中信,ORG
28,萬,CARDINAL
28,台灣,GPE
28,萬,CARDINAL
28,收元,MONEY
28,鴻海,ORG
28,萬,CARDINAL
28,英業達,ORG
28,萬,CARDINAL
28,台灣,GPE
28,萬,CARDINAL
28,元大,ORG
28,台灣,GPE
28,萬,CARDINAL
28,復華,ORG
28,台灣,GPE
28,萬,CARDINAL
28,大亞,GPE
28,今日,DATE
28,萬餘,CARDINAL
28,森威能源東元,ORG
28,士電,ORG
28,中興電,ORG
28,亞力,ORG
28,美股,NORP
28,兩萬,CARDINAL
28,金管會,ORG
28,黃天牧,PERSON
28,今日,DATE
28,李慧蘭,PERSON
29,凱基證券,ORG
29,凱基,ORG
29,凱基證券,ORG
29,台灣,GPE
29,咕咕新聞台,ORG
29,萬大,ORG
29,第步,ORDINAL
29,全年,DATE
29,首次,ORDINAL
29,萬,CARDINAL
29,凱基證券,ORG
29,凱基證券,ORG
29,凱基證券,ORG
29,凱基證券,ORG
29,凱基證券,ORG
29,美股,NORP
29,凱基證券,ORG
29,要雯,PERSON
29,三,CARDINAL
30,達志,PERSON
30,兩萬,CARDINAL
30,金管會,ORG
30,黃天牧,PERSON
30,今日,DATE
30,台灣,GPE
30,元大台灣,GPE
30,億元,MONEY
30,聯電仁寶,ORG
30,英業達華碩瑞昱群光聯發科聯詠大聯大力成,ORG
30,群益台灣,GPE
30,摩爾,PERSON
30,陳昆仁,PERSON
30,台光電裕民聯陽欣銓,ORG
30,致伸中磊亞翔矽格良維矽創,ORG
31,永豐金,ORG
31,黃蔭基,PERSON
31,黃于庭,PERSON
31,央行,ORG
31,永豐金,ORG
31,黃蔭基,PERSON
31,黃蔭基,PERSON
31,今年,DATE
31,這三年,DATE
31,央行,ORG
31,五次,CARDINAL
31,四,CARDINAL
31,未來三季,DATE
31,五,CARDINAL
31,三,CARDINAL
31,黃蔭基,PERSON
31,台灣,GPE
31,黃蔭基,PERSON
31,台積電,ORG
31,五,CARDINAL
31,台積電聯發科鴻海廣達奇鋐,ORG
31,台積電家,ORG
31,台積電,ORG
31,黃蔭基,PERSON
31,今年,DATE
31,瑪莎拉蒂,ORG
32,任珮云,PERSON
32,台北,GPE
32,中信上游半導體,ORG
32,日,GPE
32,昨日,DATE
32,萬張,CARDINAL
32,億元,MONEY
32,中信上游半導體,ORG
32,首日,DATE
32,中信,ORG
32,中國信託投信,ORG
32,二,CARDINAL
32,三,CARDINAL
33,達志,PERSON
33,榮聯電,ORG
33,聯發科,ORG
33,萬寶投顧,ORG
33,蔡明彰,PERSON
33,第次,ORDINAL
33,萬,CARDINAL
33,上周,DATE
33,四,CARDINAL
33,萬,CARDINAL
33,第季,DATE
33,月中旬,DATE
33,聯準會,ORG
33,第季,DATE
33,去年,DATE
33,今年,DATE
33,去年,DATE
33,全年,DATE
33,第季,DATE
33,蔡明彰,PERSON
33,元大,ORG
33,億元,MONEY
33,月底,DATE
33,聯電,ORG
33,聯發科,ORG
33,中美晶神基,ORG
33,漢唐瑞儀群光鈊象,ORG
33,榮聯電聯發科,ORG
33,蔡明彰,PERSON
33,但月,DATE
33,第季,ORDINAL
33,聯電,ORG
33,安卓,ORG
33,聯發科,ORG
33,聯發科,ORG
33,第季,ORDINAL
33,聯發科,ORG
33,前月,DATE
33,億元,MONEY
33,去年,DATE
33,去年,DATE
33,聯發科,ORG
33,蔡明彰,PERSON
33,臺灣,GPE
33,月下旬,DATE
33,台灣,GPE
34,台灣,GPE
34,去年底,DATE
34,兩萬,CARDINAL
34,今年,DATE
35,萬,CARDINAL
35,達志,PERSON
35,央行,ORG
35,上周,DATE
35,五,CARDINAL
35,億元,MONEY
35,億元,MONEY
35,億元,MONEY
35,億元,MONEY
35,億元,MONEY
35,台灣,GPE
35,五收元,MONEY
35,萬,CARDINAL
35,萬,CARDINAL
35,中信上游半導體,ORG
35,萬張,CARDINAL
35,萬張萬,CARDINAL
35,萬,CARDINAL
35,英業達緯創,ORG
35,台達電,ORG
35,廣達,ORG
35,張鴻海,PERSON
35,美國,GPE
35,聯準會,ORG
35,美股,NORP
35,台股,GPE
35,美國,GPE
35,台灣央行,ORG
35,輝達,PERSON
35,上周五,DATE
35,大亞,ORG
35,英業達張復華富時,ORG
35,張復華,PERSON
35,台灣,GPE
35,張緯創,ORG
35,台灣,GPE
35,中信金,ORG
35,張京元,PERSON
35,張友達,PERSON
35,上周,DATE
35,五,CARDINAL
35,宏碁張聯電,ORG
35,張富邦恒,PERSON
35,張元,PERSON
35,張統,PERSON
35,台灣,GPE
35,華邦電,ORG
35,新光金,ORG
35,張神達,PERSON
36,達志,PERSON
36,美國聯準會,ORG
36,今年,DATE
36,美股,NORP
36,台灣,GPE
36,下月,DATE
36,金逾億,CARDINAL
36,台股,GPE
36,輝達,PERSON
36,台積電鴻海台達電,ORG
36,輝達,ORG
36,黃仁勳,PERSON
36,鴻海,ORG
36,劉揚偉,PERSON
36,台積電,ORG
36,聯準會,ORG
36,今年,DATE
36,美國,GPE
36,台灣央行,ORG
36,台積電,ORG
36,鴻海台達電,ORG
36,廣達英業達,ORG
36,技嘉,ORG
36,半年,DATE
36,川湖奇鋐高力,ORG
36,士電華城,ORG
36,大亞億泰,ORG
