word,sentiments,size
爆紅,NULL,15
00927,NULL,15
審核,NULL,15
多重,NULL,15
今早,NULL,15
看待,NULL,15
主打,NULL,15
投保,NULL,15
韓國,NULL,15
2356,NULL,15
非農,NULL,15
80,NULL,15
推算,NULL,15
化學,NULL,15
170,NULL,14
日止,NULL,14
1700,NULL,14
B100,NULL,14
越來越,NULL,14
眾多,NULL,14
追價,NULL,14
修法,NULL,14
幣圈,NULL,14
112,NULL,14
寬鬆,NULL,14
水位,NULL,14
上海,NULL,14
新低,NULL,14
明天,NULL,14
年初,NULL,14
周邊,NULL,14
翻紅,NULL,14
證期局,NULL,14
衝刺,NULL,14
排列,NULL,14
龍彩霖,NULL,14
轉強,NULL,14
矚目,NULL,14
帶領,NULL,14
中興電,NULL,14
季線,NULL,14
新一波,NULL,14
真正,NULL,14
債市,NULL,14
邏輯,NULL,14
收黑,NULL,14
家庭,NULL,14
家數,NULL,14
之間,NULL,14
崩盤,NULL,14
雙收,NULL,14
6239,NULL,14
低檔,NULL,14
發放日,NULL,14
正乖離,NULL,14
股神,NULL,14
漲停板,NULL,14
本土,NULL,14
直言,NULL,14
並未,NULL,14
能見度,NULL,14
愈來愈,NULL,14
黃修,NULL,14
神盾,NULL,14
巨嬰,NULL,14
時間點,NULL,14
試算,NULL,14
動力,NULL,14
大戶,NULL,14
大學,NULL,14
每日,NULL,14
走強,NULL,14
加計,NULL,14
自救會,NULL,14
代幣,NULL,14
加大,NULL,14
鉅額,NULL,14
集中度,NULL,14
點費,NULL,14
基礎,NULL,14
社群,NULL,14
強攻,NULL,14
FED,NULL,14
05,NULL,14
買房,NULL,14
遠東,NULL,14
觀念,NULL,14
友達,NULL,14
2020,NULL,14
減產,NULL,14
張長榮,NULL,14
國內外,NULL,14
250,NULL,14
編製,NULL,13
312,NULL,13
最受,NULL,13
預設,NULL,13
組成,NULL,13
立場,NULL,13
一堆,NULL,13
餐飲,NULL,13
國企,NULL,13
方便,NULL,13
外匯,NULL,13
明年,NULL,13
大媽,NULL,13
終端,NULL,13
題材股,NULL,13
46,NULL,13
量縮,NULL,13
節目,NULL,13
隨即,NULL,13
安勤,NULL,13
年來,NULL,13
油價,NULL,13
已達,NULL,13
專案,NULL,13
官方,NULL,13
坦言,NULL,13
將會,NULL,13
2885,NULL,13
時程,NULL,13
豆腐,NULL,13
將是,NULL,13
孕母,NULL,13
等待,NULL,13
eNotice,NULL,13
開立,NULL,13
展開,NULL,13
摺疊,NULL,13
公佈,NULL,13
吃豆腐,NULL,13
兩天,NULL,13
分行,NULL,13
引領,NULL,13
入手,NULL,13
收跌,NULL,13
光通訊,NULL,13
03,NULL,13
匯出,NULL,13
革命,NULL,13
75,NULL,13
建設,NULL,13
台美,NULL,13
跟進,NULL,13
勢必,NULL,13
看看,NULL,13
兩岸,NULL,13
歐系,NULL,13
歐美,NULL,13
抵禦,NULL,13
華碩,NULL,13
意願,NULL,13
說明書,NULL,13
高雄,NULL,13
萬九,NULL,13
及第,NULL,13
聲寶,NULL,13
消化,NULL,13
相比,NULL,13
106,NULL,13
位居,NULL,13
游資,NULL,13
張嘉倚,NULL,13
共識,NULL,13
勞退,NULL,13
月領,NULL,13
運力,NULL,13
同志,NULL,13
剩下,NULL,13
東京,NULL,13
傳統,NULL,13
雇主,NULL,13
監管,NULL,13
成長股,NULL,13
拖累,NULL,13
所羅門,NULL,13
詢問,NULL,13
補漲,NULL,13
停止,NULL,13
身為,NULL,13
模型,NULL,13
012,NULL,13
槓桿,NULL,13
合併,NULL,13
勞動,NULL,13
本波,NULL,13
麥克風,NULL,13
2308,NULL,13
IP,NULL,13
225,NULL,13
事件,NULL,13
KY3661,NULL,13
續漲,NULL,12
預警,NULL,12
時序,NULL,12
2354,NULL,12
思考,NULL,12
167,NULL,12
英特爾,NULL,12
面向,NULL,12
稀釋,NULL,12
尚光琪,NULL,12
大砍,NULL,12
百點,NULL,12
點陣圖,NULL,12
77,NULL,12
每個,NULL,12
1513,NULL,12
航運股,NULL,12
利用,NULL,12
750,NULL,12
恒生,NULL,12
GPU,NULL,12
系列,NULL,12
週五,NULL,12
天期,NULL,12
首波,NULL,12
民間,NULL,12
元至,NULL,12
02,NULL,12
依然,NULL,12
追捧,NULL,12
規畫,NULL,12
浪潮,NULL,12
流量,NULL,12
衝高,NULL,12
APP,NULL,12
通知,NULL,12
競爭力,NULL,12
保持,NULL,12
保費,NULL,12
密切,NULL,12
裕民,NULL,12
保障,NULL,12
貿易,NULL,12
偏低,NULL,12
審查,NULL,12
送件,NULL,12
賣方,NULL,12
季底,NULL,12
3005,NULL,12
類型,NULL,12
下檔,NULL,12
137,NULL,12
850,NULL,12
明確,NULL,12
潛在,NULL,12
如虹,NULL,12
活水,NULL,12
對象,NULL,12
委員會,NULL,12
威力,NULL,12
開出,NULL,12
這也,NULL,12
上調,NULL,12
ET,NULL,12
940,NULL,12
逆勢,NULL,12
領袖,NULL,12
3324,NULL,12
創業,NULL,12
各國,NULL,12
適逢,NULL,12
周期,NULL,12
陳盛沺,NULL,12
調高,NULL,12
主軸,NULL,12
往上,NULL,12
串接,NULL,12
吸引力,NULL,12
千金股,NULL,12
單次,NULL,12
難以,NULL,12
180,NULL,12
回落,NULL,12
股王,NULL,12
繳出,NULL,12
減半,NULL,12
中性,NULL,12
轉賣,NULL,12
項目,NULL,12
廖小,NULL,12
替代率,NULL,12
理由,NULL,12
STO,NULL,12
新一代,NULL,12
配發率,NULL,12
配股,NULL,12
談話,NULL,12
締造,NULL,12
主動型,NULL,12
知名,NULL,12
2883,NULL,12
差距,NULL,12
之中,NULL,12
50006208,NULL,12
走弱,NULL,12
本金,NULL,12
里程碑,NULL,12
監控,NULL,12
德國,NULL,12
年減,NULL,12
擺脫,NULL,12
經濟日報,NULL,12
帶量,NULL,12
PO,NULL,12
68,NULL,12
助聽器,NULL,12
PC,NULL,12
續強,NULL,12
二大,NULL,12
控管,NULL,12
重啟,NULL,12
匯入,NULL,12
單一,NULL,12
253,NULL,12
推薦,NULL,12
環球晶,NULL,12
雙方,NULL,12
轉弱,NULL,11
完畢,NULL,11
歷經,NULL,11
固定,NULL,11
買超台股,NULL,11
合庫金,NULL,11
第四,NULL,11
AM,NULL,11
第三季,NULL,11
榜首,NULL,11
立院,NULL,11
高收益,NULL,11
轟動,NULL,11
實在,NULL,11
CoWoS,NULL,11
偏鴿,NULL,11
三檔,NULL,11
點出,NULL,11
之冠,NULL,11
健全,NULL,11
步步,NULL,11
資深,NULL,11
周線,NULL,11
關係,NULL,11
高殖利率股,NULL,11
53,NULL,11
國中,NULL,11
促使,NULL,11
高漲,NULL,11
第三,NULL,11
還原,NULL,11
視為,NULL,11
金融業,NULL,11
台積,NULL,11
字頭,NULL,11
淡季,NULL,11
不可,NULL,11
出脫,NULL,11
莞固,NULL,11
分批,NULL,11
變成,NULL,11
清單,NULL,11
F股,NULL,11
073,NULL,11
晶圓廠,NULL,11
晶技,NULL,11
連接器,NULL,11
境內,NULL,11
銅板,NULL,11
歐洲,NULL,11
42,NULL,11
智先,NULL,11
財委會,NULL,11
並以,NULL,11
08,NULL,11
414,NULL,11
舉例,NULL,11
設定,NULL,11
智易,NULL,11
多家,NULL,11
壽險,NULL,11
李慧蘭,NULL,11
重磅,NULL,11
跟隨,NULL,11
正在,NULL,11
59,NULL,11
老闆,NULL,11
台新金,NULL,11
00909,NULL,11
139,NULL,11
楊斯淵,NULL,11
可能性,NULL,11
力挺,NULL,11
中磊,NULL,11
重大,NULL,11
下來,NULL,11
好奇,NULL,11
最低,NULL,11
公股,NULL,11
103,NULL,11
共計,NULL,11
地位,NULL,11
下旬,NULL,11
地區,NULL,11
易懂,NULL,11
OTC,NULL,11
買到,NULL,11
兼顧,NULL,11
距離,NULL,11
毛利率,NULL,11
均衡,NULL,11
華邦電,NULL,11
缺口,NULL,11
三次,NULL,11
1519,NULL,11
稅前,NULL,11
風潮,NULL,11
小跌,NULL,11
換算,NULL,11
新光,NULL,11
引起,NULL,11
立法院,NULL,11
平倉,NULL,11
尾聲,NULL,11
持平,NULL,11
散裝,NULL,11
穩賺,NULL,11
成長性,NULL,11
盤初,NULL,11
工廠,NULL,11
2030,NULL,11
成績,NULL,11
領漲,NULL,11
放緩,NULL,11
玉山,NULL,11
現行,NULL,11
推廣,NULL,11
年前,NULL,11
顯見,NULL,11
153,NULL,11
崛起,NULL,11
預購,NULL,11
程序,NULL,11
發動,NULL,11
2618,NULL,11
押寶,NULL,11
封測,NULL,11
抵押,NULL,11
數量,NULL,11
寶座,NULL,11
1978532,NULL,11
當日,NULL,11
發出,NULL,11
看出,NULL,11
電子業,NULL,11
提及,NULL,10
管制,NULL,10
效能,NULL,10
115,NULL,10
機低,NULL,10
成員,NULL,10
跟上,NULL,10
大眾,NULL,10
認購,NULL,10
專區,NULL,10
查詢,NULL,10
入榜,NULL,10
對外,NULL,10
藍光,NULL,10
一口氣,NULL,10
續揚,NULL,10
全新,NULL,10
全文,NULL,10
石油,NULL,10
著陸,NULL,10
矽創,NULL,10
答案,NULL,10
87,NULL,10
嘉義,NULL,10
子公司,NULL,10
委託,NULL,10
新兵,NULL,10
世紀,NULL,10
狂買,NULL,10
單身,NULL,10
132,NULL,10
總計,NULL,10
多項,NULL,10
一併,NULL,10
流向,NULL,10
PMI,NULL,10
2016,NULL,10
調度,NULL,10
標售,NULL,10
緩步,NULL,10
正常,NULL,10
僅次於,NULL,10
SP,NULL,10
亂象,NULL,10
2009,NULL,10
155,NULL,10
限制,NULL,10
AMD,NULL,10
請領,NULL,10
流動量,NULL,10
SCFI,NULL,10
天花板,NULL,10
支付,NULL,10
市況,NULL,10
All,NULL,10
衝到,NULL,10
確認,NULL,10
處分,NULL,10
B級,NULL,10
堪稱,NULL,10
顯學,NULL,10
一度下,NULL,10
蜜月,NULL,10
複委託,NULL,10
方法,NULL,10
20000,NULL,10
辣椒粉,NULL,10
2000937B,NULL,10
中華電,NULL,10
攀升,NULL,10
迄今,NULL,10
高峰,NULL,10
浮現,NULL,10
2018,NULL,10
理念,NULL,10
優異,NULL,10
優化,NULL,10
步調,NULL,10
大賣,NULL,10
綠燈,NULL,10
凸顯,NULL,10
祭出,NULL,10
第一天,NULL,10
折價,NULL,10
解約,NULL,10
腳步,NULL,10
本期,NULL,10
勞退金,NULL,10
訴求,NULL,10
率為,NULL,10
台系,NULL,10
得到,NULL,10
KD,NULL,10
台通,NULL,10
潤弘,NULL,10
住宅,NULL,10
2886,NULL,10
佔比,NULL,10
輪漲,NULL,10
角色,NULL,10
3017,NULL,10
黃舒衛,NULL,10
經濟學家,NULL,10
大型股,NULL,10
開辦,NULL,10
解釋,NULL,10
將可,NULL,10
防禦性,NULL,10
適用,NULL,10
頭條,NULL,10
伺機,NULL,10
科學園區,NULL,10
多元化,NULL,10
6176,NULL,10
張及,NULL,10
聯手,NULL,10
005,NULL,10
營業,NULL,10
類別,NULL,10
崇越,NULL,10
千多張,NULL,10
升級,NULL,10
耳機,NULL,10
關前,NULL,10
低價,NULL,10
設立,NULL,10
千金,NULL,10
彰銀,NULL,10
上影線,NULL,10
316,NULL,10
選出,NULL,10
力守,NULL,10
傳媒,NULL,10
進口,NULL,10
初期,NULL,10
2359,NULL,10
1752,NULL,10
晟銘電,NULL,10
吳永祥,NULL,10
大廠,NULL,10
796,NULL,10
瞄準,NULL,10
出席,NULL,10
發行人,NULL,10
華南,NULL,10
美系,NULL,10
幾個,NULL,10
不小,NULL,10
財經網,NULL,10
通膨率,NULL,10
不敗,NULL,10
065,NULL,10
模具,NULL,10
年金,NULL,10
月增,NULL,10
發表會,NULL,10
738,NULL,10
官員,NULL,10
延伸,NULL,10
則為,NULL,10
經理,NULL,10
機關,NULL,10
致伸,NULL,10
延燒,NULL,10
息利,NULL,10
驚驚,NULL,9
特殊,NULL,9
漲近,NULL,9
迅速,NULL,9
GDP,NULL,9
重疊,NULL,9
保留,NULL,9
反觀,NULL,9
位於,NULL,9
00937B,NULL,9
備詢,NULL,9
確保,NULL,9
熱議,NULL,9
量產,NULL,9
增溫,NULL,9
215,NULL,9
用電,NULL,9
倍數,NULL,9
Blackwell,NULL,9
改革,NULL,9
曝光,NULL,9
增值,NULL,9
借錢,NULL,9
暴增,NULL,9
已有,NULL,9
扣款,NULL,9
墊高,NULL,9
來臨,NULL,9
124,NULL,9
43,NULL,9
CCI,NULL,9
低估,NULL,9
轉換,NULL,9
重返,NULL,9
229,NULL,9
功臣,NULL,9
自動化,NULL,9
動作,NULL,9
努力,NULL,9
爆發力,NULL,9
心態,NULL,9
台驊,NULL,9
本質,NULL,9
本週,NULL,9
進駐,NULL,9
自行車,NULL,9
2357,NULL,9
延後,NULL,9
零件,NULL,9
創史,NULL,9
航線,NULL,9
康和,NULL,9
到期,NULL,9
百元,NULL,9
群聯,NULL,9
072,NULL,9
逾百點,NULL,9
動態,NULL,9
選項,NULL,9
目光,NULL,9
聯邦,NULL,9
股債,NULL,9
104,NULL,9
期前,NULL,9
原先,NULL,9
強勢股,NULL,9
博士,NULL,9
102,NULL,9
適度,NULL,9
張一詮,NULL,9
叩關,NULL,9
彭云嫻,NULL,9
千點,NULL,9
十分,NULL,9
難免,NULL,9
台中銀,NULL,9
直逼,NULL,9
引擎,NULL,9
2449,NULL,9
電信,NULL,9
出貨量,NULL,9
地方,NULL,9
億元及,NULL,9
回穩,NULL,9
新品,NULL,9
燈號,NULL,9
156,NULL,9
縮減,NULL,9
015,NULL,9
優先,NULL,9
當機,NULL,9
攻高,NULL,9
帳號,NULL,9
出籠,NULL,9
重回,NULL,9
國票,NULL,9
993,NULL,9
陸股,NULL,9
布蘭特,NULL,9
標準,NULL,9
高力,NULL,9
土洋,NULL,9
市面,NULL,9
儲蓄險,NULL,9
回來,NULL,9
四季,NULL,9
總監,NULL,9
告訴,NULL,9
教主,NULL,9
味道,NULL,9
再來,NULL,9
發揮,NULL,9
159,NULL,9
邱致,NULL,9
055,NULL,9
罕見,NULL,9
應對,NULL,9
商銀,NULL,9
268,NULL,9
新制,NULL,9
薪水,NULL,9
藉由,NULL,9
休息,NULL,9
271,NULL,9
光學,NULL,9
157,NULL,9
風光,NULL,9
有沒有,NULL,9
密集,NULL,9
持穩,NULL,9
下殺,NULL,9
三個,NULL,9
泡沫,NULL,9
財信,NULL,9
調降,NULL,9
亮點,NULL,9
不確定性,NULL,9
上路,NULL,9
掃貨,NULL,9
人士,NULL,9
空前,NULL,9
小時,NULL,9
人才,NULL,9
006,NULL,9
財政部,NULL,9
精進,NULL,9
起漲,NULL,9
精神,NULL,9
135,NULL,9
賴清德,NULL,9
2008,NULL,9
京城銀,NULL,9
龍年,NULL,9
日期,NULL,9
開跑,NULL,9
亞幣,NULL,9
對手,NULL,9
水冷,NULL,9
狂飆,NULL,9
水泥,NULL,9
水漲船高,NULL,9
尤昭文,NULL,9
NYSE,NULL,9
誤導,NULL,9
家族,NULL,9
收復,NULL,9
2017,NULL,9
跌落,NULL,9
點至,NULL,9
3000900,NULL,9
開啟,NULL,9
交易量,NULL,9
推進,NULL,9
日經,NULL,9
香港,NULL,9
變數,NULL,9
擬配,NULL,9
紅燈,NULL,9
351,NULL,9
季配,NULL,9
319,NULL,9
終結,NULL,9
夫妻,NULL,9
安聯,NULL,9
下行,NULL,9
205,NULL,9
接連,NULL,9
中石化,NULL,9
中環,NULL,9
夥伴,NULL,9
三星,NULL,9
1500,NULL,9
買貴,NULL,9
三月,NULL,9
守住,NULL,9
籌碼面,NULL,9
設備商,NULL,9
三雄,NULL,9
永豐金控,NULL,9
護城河,NULL,9
首選,NULL,9
三年,NULL,9
00857B,NULL,9
證明,NULL,9
上線,NULL,9
中時報系,NULL,9
仍強,NULL,9
元大期,NULL,8
275,NULL,8
自主,NULL,8
新冠,NULL,8
021,NULL,8
一半,NULL,8
文曄,NULL,8
蔡明彰,NULL,8
母公司,NULL,8
幣價,NULL,8
定存單,NULL,8
演說,NULL,8
隱憂,NULL,8
拉鋸,NULL,8
警語,NULL,8
台電,NULL,8
回顧,NULL,8
成果,NULL,8
助漲,NULL,8
並已,NULL,8
或將,NULL,8
超乎,NULL,8
買股,NULL,8
四個,NULL,8
漢翔,NULL,8
矽格,NULL,8
搶先,NULL,8
質詢,NULL,8
030,NULL,8
極佳,NULL,8
0246,NULL,8
嚴宗,NULL,8
配合,NULL,8
為首,NULL,8
殺出,NULL,8
最強,NULL,8
研判,NULL,8
中期,NULL,8
長達,NULL,8
搭上,NULL,8
320,NULL,8
算力,NULL,8
我國,NULL,8
疲軟,NULL,8
長黑,NULL,8
業主,NULL,8
逐季,NULL,8
恐有,NULL,8
頻頻,NULL,8
必然,NULL,8
教育,NULL,8
告一段落,NULL,8
一早,NULL,8
3293,NULL,8
瞭解,NULL,8
提早,NULL,8
美瞳,NULL,8
5483,NULL,8
財管,NULL,8
每季,NULL,8
通縮,NULL,8
722,NULL,8
意見,NULL,8
華航,NULL,8
華通,NULL,8
廣明,NULL,8
111,NULL,8
不墜,NULL,8
底部,NULL,8
前提,NULL,8
列為,NULL,8
同為,NULL,8
日銀,NULL,8
到來,NULL,8
息日,NULL,8
百分,NULL,8
利差,NULL,8
則從,NULL,8
一步,NULL,8
宇博,NULL,8
貶破,NULL,8
不俗,NULL,8
英國,NULL,8
狹幅,NULL,8
2379,NULL,8
造船,NULL,8
2609,NULL,8
各類,NULL,8
這麼多,NULL,8
領回,NULL,8
續航力,NULL,8
落差,NULL,8
效益,NULL,8
買回,NULL,8
自行,NULL,8
042,NULL,8
5000922,NULL,8
本月,NULL,8
石安,NULL,8
047,NULL,8
頻率,NULL,8
04,NULL,8
電機,NULL,8
一名,NULL,8
喊出,NULL,8
黑翻紅,NULL,8
對照,NULL,8
兩種,NULL,8
防範,NULL,8
550,NULL,8
感測器,NULL,8
爭取,NULL,8
提振,NULL,8
集體,NULL,8
00757,NULL,8
再以,NULL,8
液冷,NULL,8
513,NULL,8
集團股,NULL,8
0506,NULL,8
一種,NULL,8
慢慢,NULL,8
將為,NULL,8
頻繁,NULL,8
慢牛,NULL,8
六月,NULL,8
營建,NULL,8
套利,NULL,8
325,NULL,8
租金,NULL,8
重量級,NULL,8
原料,NULL,8
社會,NULL,8
收益率,NULL,8
外銀,NULL,8
俄羅斯,NULL,8
174,NULL,8
拋售,NULL,8
銀彈,NULL,8
以前,NULL,8
升溫,NULL,8
訂定,NULL,8
日均值,NULL,8
222,NULL,8
科技業,NULL,8
首家,NULL,8
原型,NULL,8
張漢,NULL,8
偉哥,NULL,8
千張,NULL,8
重要性,NULL,8
複雜,NULL,8
大立光,NULL,8
61,NULL,8
生效,NULL,8
已連,NULL,8
做出,NULL,8
做到,NULL,8
立即,NULL,8
生技,NULL,8
做為,NULL,8
認同度,NULL,8
規則,NULL,8
Podcast,NULL,8
機電,NULL,8
131,NULL,8
仍將,NULL,8
龍德,NULL,8
仍須,NULL,8
暴跌,NULL,8
強漲,NULL,8
今明,NULL,8
就連,NULL,8
靜待,NULL,8
經濟部,NULL,8
投資級,NULL,8
青雲,NULL,8
受限,NULL,8
領頭羊,NULL,8
口數,NULL,8
居台股,NULL,8
特斯拉,NULL,8
聯強,NULL,8
量齊揚,NULL,8
由紅,NULL,8
人員,NULL,8
外國,NULL,8
大學生,NULL,8
青安,NULL,8
投信業,NULL,8
便利,NULL,8
解讀,NULL,8
規格,NULL,8
量化,NULL,8
拍板,NULL,8
磨坊,NULL,8
辦理,NULL,8
拉長,NULL,8
正確,NULL,8
匯市,NULL,8
之多,NULL,8
011,NULL,8
流通,NULL,8
之稱,NULL,8
200655,NULL,8
春季,NULL,8
飆股,NULL,8
拉升,NULL,8
1514,NULL,8
996,NULL,8
飆升,NULL,8
打算,NULL,8
粉專,NULL,8
47,NULL,8
房屋,NULL,8
排行榜,NULL,8
有利於,NULL,8
追加,NULL,8
衛福部,NULL,8
之內,NULL,8
額外,NULL,8
當紅,NULL,8
208,NULL,8
張收,NULL,8
帶頭,NULL,8
HOYA,NULL,8
張振,NULL,8
宣告,NULL,8
破百,NULL,8
006208,NULL,8
難度,NULL,8
帝寶,NULL,8
標榜,NULL,8
二哥,NULL,8
可說,NULL,8
大額,NULL,8
BIT,NULL,8
產線,NULL,8
BB,NULL,8
161,NULL,8
2014,NULL,8
反向,NULL,8
熱賣,NULL,8
可達,NULL,8
健策,NULL,8
健鼎,NULL,8
往往,NULL,8
均價,NULL,8
跌到,NULL,8
大力,NULL,8
ASIC,NULL,8
3034,NULL,8
手上,NULL,8
宣導,NULL,8
本來,NULL,8
鏡片,NULL,8
130,NULL,8
裕融,NULL,8
估值,NULL,8
性行銷,NULL,7
摩根大通,NULL,7
連跌,NULL,7
良性,NULL,7
725,NULL,7
貼文,NULL,7
急拉,NULL,7
買入,NULL,7
去化,NULL,7
前值,NULL,7
前次,NULL,7
前十,NULL,7
資券,NULL,7
007,NULL,7
淨零,NULL,7
前夕,NULL,7
三明治,NULL,7
爆棚,NULL,7
資格,NULL,7
匯銀,NULL,7
雲端,NULL,7
6462,NULL,7
下一代,NULL,7
未見,NULL,7
195,NULL,7
上週,NULL,7
搶下,NULL,7
過剩,NULL,7
背離,NULL,7
上架,NULL,7
2383,NULL,7
19407,NULL,7
6735,NULL,7
賠錢,NULL,7
齊揚,NULL,7
氣體,NULL,7
直呼,NULL,7
搶眼,NULL,7
下車,NULL,7
上沖下洗,NULL,7
645,NULL,7
彭博,NULL,7
上季,NULL,7
6414,NULL,7
相挺,NULL,7
副總經理,NULL,7
下游,NULL,7
股漲,NULL,7
協會,NULL,7
撐腰,NULL,7
創近,NULL,7
彈性,NULL,7
半根,NULL,7
盛會,NULL,7
劉宗聖,NULL,7
盛況,NULL,7
091,NULL,7
升為,NULL,7
飆上,NULL,7
貸族,NULL,7
1012,NULL,7
64,NULL,7
升值,NULL,7
北美,NULL,7
以往,NULL,7
揚升,NULL,7
借重,NULL,7
五大,NULL,7
農曆年,NULL,7
OPEC,NULL,7
224,NULL,7
轉進,NULL,7
打開,NULL,7
狀態,NULL,7
指數型,NULL,7
0125,NULL,7
流出,NULL,7
法律,NULL,7
交易員,NULL,7
留倉,NULL,7
NAND,NULL,7
信驊,NULL,7
機器,NULL,7
227,NULL,7
近一個,NULL,7
打入,NULL,7
00901,NULL,7
證實,NULL,7
排隊,NULL,7
991,NULL,7
謝富旭,NULL,7
997,NULL,7
諱言,NULL,7
傾向,NULL,7
SWAP,NULL,7
論壇,NULL,7
被迫,NULL,7
事實,NULL,7
傳真,NULL,7
二三名,NULL,7
談判,NULL,7
App,NULL,7
要角,NULL,7
承接,NULL,7
法案,NULL,7
代孕,NULL,7
輕易,NULL,7
低接,NULL,7
IOSCO,NULL,7
以今,NULL,7
產險,NULL,7
觸底,NULL,7
以外,NULL,7
209,NULL,7
似乎,NULL,7
ICE,NULL,7
估算,NULL,7
點收,NULL,7
類似,NULL,7
仰賴,NULL,7
以後,NULL,7
欣銓,NULL,7
KEYPO,NULL,7
顧問,NULL,7
低軌,NULL,7
法規,NULL,7
申辦,NULL,7
1750,NULL,7
韭菜,NULL,7
供需,NULL,7
拿到,NULL,7
躋身,NULL,7
觀察到,NULL,7
佳績,NULL,7
輿情,NULL,7
生產力,NULL,7
檔為,NULL,7
生育,NULL,7
檔百元股,NULL,7
生醫,NULL,7
戲碼,NULL,7
013,NULL,7
不久,NULL,7
不減,NULL,7
不易,NULL,7
8147,NULL,7
華銀,NULL,7
萎縮,NULL,7
風暴,NULL,7
再起,NULL,7
預防性,NULL,7
財政,NULL,7
點的,NULL,7
這股,NULL,7
感覺,NULL,7
不漲,NULL,7
每周,NULL,7
198,NULL,7
這檔,NULL,7
黎方國,NULL,7
通訊,NULL,7
不孕,NULL,7
不失為,NULL,7
每檔,NULL,7
075,NULL,7
淨損,NULL,7
雷虎,NULL,7
情怯,NULL,7
初級,NULL,7
不佳,NULL,7
769,NULL,7
賺進,NULL,7
1969352,NULL,7
78,NULL,7
一月,NULL,7
不可能,NULL,7
購入,NULL,7
電力,NULL,7
出清,NULL,7
19800,NULL,7
050,NULL,7
負責人,NULL,7
008,NULL,7
中工,NULL,7
941,NULL,7
028,NULL,7
027,NULL,7
成長到,NULL,7
超僅,NULL,7
蟬聯,NULL,7
海力士,NULL,7
行庫,NULL,7
截止,NULL,7
超眾,NULL,7
儲祥生,NULL,7
行業,NULL,7
預估值,NULL,7
頎邦,NULL,7
殺低,NULL,7
變得,NULL,7
負責,NULL,7
推波助瀾,NULL,7
不輸,NULL,7
落實,NULL,7
兩成,NULL,7
233,NULL,7
040,NULL,7
不高,NULL,7
2328,NULL,7
全國,NULL,7
蔡明翰,NULL,7
內需,NULL,7
登入,NULL,7
036,NULL,7
並將,NULL,7
入選,NULL,7
919,NULL,7
內部,NULL,7
審議,NULL,7
多年,NULL,7
防詐,NULL,7
127,NULL,7
大幅度,NULL,7
美光,NULL,7
最快,NULL,7
雙星,NULL,7
穩盤,NULL,7
陳佳文,NULL,7
將從,NULL,7
年輕人,NULL,7
3711,NULL,7
無礙,NULL,7
大於,NULL,7
碳權,NULL,7
邁入,NULL,7
更新,NULL,7
142,NULL,7
妥善,NULL,7
天良,NULL,7
最旺,NULL,7
市占,NULL,7
449,NULL,7
置產,NULL,7
255,NULL,7
回頭,NULL,7
會不會,NULL,7
好轉,NULL,7
張上,NULL,7
群眾,NULL,7
置入,NULL,7
還未,NULL,7
各家,NULL,7
339,NULL,7
川湖,NULL,7
326,NULL,7
台燿,NULL,7
底氣,NULL,7
美西,NULL,7
昇輝,NULL,7
境外,NULL,7
日以,NULL,7
新質,NULL,7
存在,NULL,7
存到,NULL,7
最差,NULL,7
穩定性,NULL,7
建置,NULL,7
學習,NULL,7
3706,NULL,7
平衡,NULL,7
引來,NULL,7
考驗,NULL,7
回流,NULL,7
專戶,NULL,7
專法,NULL,7
專注,NULL,7
引導,NULL,7
外資圈,NULL,7
增添,NULL,7
暢旺,NULL,7
在意,NULL,7
月配,NULL,7
老牌,NULL,7
四月,NULL,7
年間,NULL,7
體質,NULL,7
熄火,NULL,7
呆帳,NULL,7
社團,NULL,7
國泰世華,NULL,7
熱門股,NULL,7
基準,NULL,7
局勢,NULL,7
都將,NULL,7
311,NULL,7
終止,NULL,7
奪下,NULL,7
5000,NULL,7
新一輪,NULL,7
奪冠,NULL,7
基金獎,NULL,7
翻倍,NULL,7
關鍵字,NULL,7
續攻,NULL,7
298,NULL,7
日未,NULL,7
張和碩,NULL,7
封裝廠,NULL,7
將以,NULL,7
同月,NULL,7
日台,NULL,7
大哥,NULL,7
矽晶圓,NULL,7
首席,NULL,7
144,NULL,7
普惠,NULL,7
多達,NULL,7
客群,NULL,7
眼鏡,NULL,7
266,NULL,7
績優股,NULL,7
籃子,NULL,7
稱為,NULL,7
銀行業,NULL,7
大單,NULL,7
日日,NULL,7
麗臺,NULL,6
主計,NULL,6
00896,NULL,6
跌近,NULL,6
166,NULL,6
探索,NULL,6
調幅,NULL,6
檢驗,NULL,6
068,NULL,6
還能,NULL,6
砸下,NULL,6
暫時,NULL,6
元來,NULL,6
元存,NULL,6
易漲,NULL,6
留給,NULL,6
退場,NULL,6
簇擁,NULL,6
板塊,NULL,6
正好,NULL,6
航太,NULL,6
治理,NULL,6
採購,NULL,6
主機,NULL,6
探底,NULL,6
美達,NULL,6
大軍,NULL,6
常見,NULL,6
放寬,NULL,6
禁令,NULL,6
簽約,NULL,6
甩尾,NULL,6
事情,NULL,6
排擠,NULL,6
謝恩,NULL,6
連動,NULL,6
昨夜,NULL,6
初估,NULL,6
五個,NULL,6
還沒,NULL,6
鎖住,NULL,6
正數,NULL,6
296,NULL,6
儲能,NULL,6
低觸,NULL,6
春節,NULL,6
粉絲,NULL,6
淨空單,NULL,6
月減,NULL,6
利基,NULL,6
