word,count
沒賣 台灣,1
期貨 虧萬,1
朋友 新竹,1
身邊 兩種,1
歷史 重演,1
相比 歷史,1
今年 相比,1
兩年 今年,1
持平 今年,1
好像 持平,1
預估 好像,1
高點 今年,1
結束 高點,1
電法 結束,1
發現 台積,1
回顧 突然,1
臉書 回顧,1
看到 臉書,1
目前 損益,1
虧萬 目前,1
兩種 朋友,1
新竹 買房,1
現在 沒賣,1
買房 朋友,1
一段時間 現在,1
電套 一段時間,1
台積 電套,1
四張 台積,1
萬買 四張,1
朋友 萬買,1
第二間 朋友,1
入手 第二間,1
增貸 入手,1
雙薪 增貸,1
萬有 雙薪,1
噴到 萬有,1
目前 噴到,1
三房兩廳 目前,1
入手 三房兩廳,1
多萬頭 入手,1
兩年 多萬頭,1
好事 整理,1
下來 好事,1
這波 下來,1
需求 特曼,1
處理器 巨大,1
能力 處理器,1
程式 運算,1
運行 程式,1
建構 運行,1
刺激 建構,1
上升 刺激,1
興趣 直線,1
應用程式 興趣,1
消費者 應用程式,1
企業 消費者,1
發布 企業,1
多前 發布,1
一年 多前,1
供應 一年,1
十年 足夠,1
確保 十年,1
巨大 需求,1
特曼 曾多次,1
現在 採取行動,1
曾多次 表示,1
專案 努力,1
晶片 專案,1
取代 執行長,1
暫時 取代,1
去年 暫時,1
夥伴 去年,1
潛在 合作,1
市場 潛在,1
製造 市場,1
引領 晶片,1
三星電子 引領,1
台積電 三星電子,1
提到 英特爾,1
公司 需求,1
滿足 公司,1
不足以 滿足,1
晶片 不足以,1
採取行動 確保,1
認為 產業,1
工作 回歸,1
外部 公司,1
製造 外包,1
專注 設計,1
通常 專注,1
微軟 通常,1
投資者 微軟,1
最大 投資者,1
旗下 最大,1
昂貴 亞馬遜,1
方法 昂貴,1
青睞 方法,1
獲得 青睞,1
同行 獲得,1
產業 同行,1
晶圓廠 產業,1
維護 製造,1
建造 維護,1
指出 建造,1
外包 外部,1
公司 建造,1
特曼 認為,1
先進 製造,1
清楚 特曼,1
狀況 清楚,1
討論 狀況,1
籌集 億至,1
專注 籌集,1
談判 專注,1
僅與 談判,1
表示 僅與,1
人士 先前,1
時間 知情,1
數年 時間,1
需要 數年,1
網路 需要,1
設施 網路,1
建立 設施,1
數百億美元 建立,1
需要 數百億美元,1
努力 工作,1
回歸 重新,1
下來 這波,1
正文 分析,1
標的 創意,1
建設 綠電,1
加速 建設,1
太慢 加速,1
發展 太慢,1
結論 綠電,1
火電 結論,1
綠電核 火電,1
虧損 綠電核,1
買電才 虧損,1
工廠 買電才,1
不足 工廠,1
綠電 根本,1
總得來說 綠電,1
無感 總得來說,1
用量 無感,1
根本 用量,1
創意 分類,1
分析 前先,1
太貴 家庭,1
前先 上圖,1
壓力 賣壓,1
叩關 壓力,1
二度 叩關,1
下來 二度,1
區不敵 賣壓,1
壓力 區不敵,1
頂到 壓力,1
算是 頂到,1
漲停板 算是,1
左右 漲停板,1
那根 左右,1
區是 那根,1
套牢 區是,1
真正 套牢,1
套牢 真正,1
創意 套牢,1
上圖 創意,1
用電 根本,1
下去 太貴,1
重新 燃起,1
並未 立即,1
置評 三星,1
拒絕 置評,1
電均 拒絕,1
軟銀 台積,1
微軟 軟銀,1
截稿 英特爾,1
很感興趣 截稿,1
對此 很感興趣,1
微軟 對此,1
微軟 微軟,1
試探 微軟,1
計畫 試探,1
這項 計畫,1
特曼 這項,1
表示 特曼,1
努力 人士,1
燃起 努力,1
三星 並未,1
回應 置評,1
綠電買 下去,1
評論 數十億美元,1
示範 綠電買,1
電都 示範,1
便宜 台積,1
用電 便宜,1
不如說 工業,1
便宜 不如說,1
工廠 電費,1
電價 工廠,1
乖乖 交給,1
好幾倍 乖乖,1
成本 好幾倍,1
更何況 美國,1
根本 更何況,1
億美元 根本,1
搞笑 億美元,1
晶圓廠 搞笑,1
數十億美元 一座,1
各為 消費,1
電子 應用,1
應用 奈米奈米奈米奈米奈米,1
誠摯 歡迎,1
相信 嘉縣,1
嘉義 相信,1
人才 嘉義,1
優秀 人才,1
歡迎 優秀,1
嘉義 歡迎,1
投資 嘉義,1
歡迎 台積電,1
評估 誠摯,1
管理局 租地,1
最佳 評估,1
相信 最佳,1
決定 相信,1
地點 決定,1
尊重 台積電,1
指出 尊重,1
翁章 指出,1
為主 嘉義,1
嘉縣 未來,1
幾年 將成,1
將成 西部,1
西部 走廊,1
基地 優渥,1
發展 基地,1
打造 發展,1
產業 打造,1
廠為 產業,1
淡化 廠為,1
海水 淡化,1
興建 海水,1
也擬 興建,1
充足 也擬,1
綠電 充足,1
目前 綠電,1
科學園區 目前,1
城市 嘉義,1
發展潛力 城市,1
競爭力 發展潛力,1
走廊 最具,1
公告 為主,1
公司 對外,1
請以 公司,1
需求 超出,1
用地 台積電,1
一奈米 建廠,1
將作 一奈米,1
六十 公頃,1
後續 六十,1
四十 公頃,1
需求 四十,1
一百 公頃,1
提出 一百,1
縣市 消息人士,1
民進黨 執政,1
南部 民進黨,1
落腳 南部,1
選擇 落腳,1
製程 選擇,1
晶圓廠 先進,1
二奈米 晶圓廠,1
台積電 用地,1
超出 嘉義,1
資訊 請以,1
科學園區 第一期,1
指出 資訊,1
積電 指出,1
建廠 地台,1
表示 設廠,1
基地 台積電,1
台積 台灣作,1
進駐 台積,1
以利 台積電,1
擴編 以利,1
第二期 擴編,1
加速 第二期,1
預期 加速,1
面積 預期,1
公頃 面積,1
八十八 公頃,1
規畫 八十八,1
第一期 規畫,1
優渥 條件,1
條件 首選,1
首選 龍潭,1
他將 擔任,1
嘉義 評估,1
積電要 嘉義,1
若台 積電要,1
表態 若台,1
翁章 表態,1
協助 翁章,1
供電 協助,1
供水 供電,1
土地 供水,1
將在 土地,1
表明 將在,1
政府 表明,1
投資 地方,1
前去 投資,1
拉攏 前去,1
爭相 拉攏,1
首長 爭相,1
評估 他將,1
擔任 召集人,1
屏東 各縣市,1
召集人 並組,1
國科會 主管,1
長期 國科會,1
西部 台積電,1
串連 西部,1
風險 串連,1
問題 分散,1
有太大 問題,1
徵收 有太大,1
未來 徵收,1
土地 未來,1
台糖 土地,1
該縣 台糖,1
強調 該縣,1
協助 強調,1
小組 協助,1
專業 小組,1
並組 專業,1
各縣市 首長,1
台南 屏東,1
龍潭 啟動,1
激烈 抗爭,1
第三期 擴建,1
科學園區 第三期,1
龍潭 科學園區,1
桃園 龍潭,1
進駐 桃園,1
這也 進駐,1
廠勘 這也,1
進行 廠勘,1
前往 進行,1
科學園區 前往,1
管轄 科學園區,1
管理局 管轄,1
編定 納入,1
八月 編定,1
去年 八月,1
小組 嘉義,1
計畫 了解,1
擴建 激烈,1
抗爭 台積,1
雲林 台南,1
小組 啟動,1
嘉義 雲林,1
彰化 嘉義,1
高雄台 彰化,1
包括 高雄台,1
引來 包括,1
立即 引來,1
建廠 立即,1
龍潭 建廠,1
放棄 龍潭,1
台積電 放棄,1
案內 設廠,1
擴建 案內,1
三期 擴建,1
龍科 三期,1
放棄 龍科,1
決定 放棄,1
計畫 最後,1
第三座 二奈米,1
增建 第三座,1
高雄廠 增建,1
訂單 轉單,1
傳出 看到,1
業務 傳出,1
公司 業務,1
吸引 台灣,1
客戶 吸引,1
現有 客戶,1
留住 現有,1
價格 留住,1
降低 流片,1
代工廠 降低,1
最大化 中國,1
利用率 最大化,1
晶圓廠 利用率,1
未來 晶圓廠,1
當前 未來,1
確保 當前,1
稱為 確保,1
看到 客戶,1
轉單 中國,1
公司 報告,1
代工廠 科技,1
及力 積電,1
聯電 及力,1
三星 聯電,1
方德 三星,1
訂單 格羅,1
爭取 訂單,1
價格 爭取,1
公司 流片,1
去年 降低,1
成都 去年,1
合集 成都,1
和晶 合集,1
半導體 和晶,1
華虹 半導體,1
國際 華虹,1
中國 國際,1
報導 中國,1
報告 稱為,1
調研 公司,1
準備 將其,1
營收 逐月,1
高峰 想必,1
進入 交機,1
新高 進入,1
應從 貢獻,1
訂單 應從,1
新高 訂單,1
收及 營收創,1
實力 心得,1
股本 實力,1
具備 股本,1
動能 具備,1
營運 延續,1
潛力 看好,1
增長 潛力,1
設備 維持,1
最強 代理,1
接單 動能,1
想必 營收,1
逐月 再創新高,1
引述 調研,1
再創新高 上週四,1
外媒 引述,1
報導 外媒,1
轉單 原文,1
客戶 轉單,1
傳聯 電力,1
競爭 傳聯,1
降價 競爭,1
代工 降價,1
噴出 再創新高,1
坐等 股價,1
空間 坐等,1
補漲 空間,1
供不應求 補漲,1
不變 供不應求,1
倍增 不變,1
台積法 提到,1
上週四 台積法,1
訂單 準備,1
將其 轉移,1
宣布 高雄廠,1
能見度 一季,1
禮拜 法說,1
三哥 禮拜,1
二哥 三哥,1
評論 二哥,1
報價 維持,1
最終 削減,1
企業 最終,1
節點 企業,1
廠商 成熟,1
下跌 廠商,1
價格 大幅,1
看到 價格,1
唯一 看到,1
折扣 台積,1
不等 折扣,1
提供 不等,1
價格戰 提供,1
法說 能見度,1
一季 培養,1
加入 這場,1
培養 晶合,1
法說 宣布,1
日前 法說,1
電繼 日前,1
設廠 台積,1
電一奈米 建廠,1
台積 電一奈米,1
逾兆元 台積,1
金額 逾兆元,1
簡永祥 投資,1
記者 簡永祥,1
縣市 聯合報,1
投資 執政,1
繼高雄 投資,1
嘉義 繼高雄,1
台積奈 米廠,1
搶單 傻眼,1
晶合 搶單,1
這場 價格戰,1
第一季 加入,1
轉移 中國,1
應對 中國,1
具有 吸引力,1
成本 競爭力,1
提高 成本,1
希望 提高,1
費用 希望,1
代工 費用,1
限制 降低,1
禁令 限制,1
晶片 禁令,1
節點 美國,1
節點 成熟,1
傳統 節點,1
中國 傳統,1
披露 中國,1
時報 披露,1
電子 時報,1
代工廠 電子,1
吸引力 應對,1
中國 降價,1
則在 第一季,1
降價 聯電和力,1
三星 則在,1
生效 三星,1
第四季 生效,1
已於 第四季,1
價格調整 已於,1
調降 價格調整,1
平均 調降,1
主聯電 晶圓,1
節點 主聯電,1
下降 以奈米,1
平均 下降,1
聯電 晶圓,1
競爭力 聯電,1
價格 保持,1
降低 價格,1
積電 降低,1
聯電和力 積電,1
主管 管理局,1
租地 雙方,1
充沛 設備,1
台積 電發,1
艷驚 四座,1
展望 艷驚,1
署名 卓怡君,1
大增 原文,1
產值 大增,1
涵年 台灣,1
功谷 涵年,1
電發 功谷,1
是不是 啊啊啊,1
雙方 建立,1
多空都講 是不是,1
大師 多空都講,1
信心 大師,1
兩萬 信心,1
大買 太快,1
開示 外資,1
說話 開示,1
大師 說話,1
四座 帶動,1
供應鏈 向上,1
向上 寬量,1
會後 再度,1
提升 彰顯,1
比重 可望,1
佔台 積電,1
市值 佔台,1
關注 谷月涵,1
億美元 谷月涵,1
將由 目前,1
市值 將由,1
團隊 預估,1
研究 團隊,1
資料 研究,1
財務 資料,1
廠商 財務,1
內部 追蹤,1
供應鏈 內部,1
外資 聚焦,1
再度 外資,1
敬重 大師,1
評論 敬重,1
台股 周四,1
房地產 會往,1
移民 美國,1
賣掉 移民,1
房子 賣掉,1
中國 房子,1
純正 中國,1
當個 純正,1
統一 當個,1
兩岸 統一,1
支持 兩岸,1
王師 支持,1
喜迎 王師,1
幾間 喜迎,1
爆炸 幾間,1
所得 爆炸,1
房價 所得,1
導致 房價,1
資金 導致,1
美國 房地產,1
會往 特定,1
內容 寬量,1
特定 人士,1
消失 萬點,1
台股 太快,1
谷月涵 外資,1
標題 谷月涵,1
大多數 土地,1
持有 大多數,1
地並 持有,1
持有 地並,1
特定 家族,1
看不出來 集中,1
房產 看不出來,1
自有 房產,1
家庭 自有,1
台灣成 家庭,1
目前 台灣成,1
集中 目前,1
人士 集中,1
彰顯 台灣,1
持續 對台,1
積電 營運,1
成長 倍輝,1
生態系 支援,1
半導體 生態系,1
外移 半導體,1
產地 外移,1
企業 產地,1
趨勢 企業,1
大陸 趨勢,1
帶動 大陸,1
供應鏈 帶動,1
會將 供應鏈,1
現在 會將,1
龍頭 現在,1
積電為 龍頭,1
半導體 以台,1
一段時間 半導體,1
維持 一段時間,1
動能 消失,1
支援 預估,1
倍輝 執行長,1
關注 重啟,1
仁勳 近日,1
停板 安聯,1
英業達 半根,1
創緯穎 廣達,1
包括 創緯穎,1
盤面 包括,1
再度 表現,1
今早 再度,1
旋風 今早,1
夥伴 聚會,1
供應鏈 夥伴,1
年度 供應鏈,1
電子廠 年度,1
龍頭 電子廠,1
參加 龍頭,1
據傳 參加,1
來台 據傳,1
近日 再度,1
重啟 買超,1
電法 吸引,1
營運 長期,1
記者 任珮云,1
今年 看個,1
涵台 今年,1
衝谷 涵台,1
主攻 衝谷,1
標題 主攻,1
參考 太佛,1
投資人 參考,1
清單 投資人,1
個股 清單,1
列出 個股,1
與還 列出,1
成長率 與還,1
億美元 假設,1
開示 台灣,1
成長 追蹤,1
貢獻 業績,1
長期 貢獻,1
看個 原文,1
任珮云 台北,1
表示 上周四,1
台股 今早,1
投資 谷月涵,1
月涵 今天,1
大關 寬量,1
直闖 大關,1
百點 直闖,1
快攻 百點,1
盤中 快攻,1
為點 盤中,1
高點 為點,1
加權指數 高點,1
偏多下 加權指數,1
持續 偏多下,1
半導體 持續,1
主攻 半導體,1
概念股 主攻,1
伺服器 概念股,1
今早 伺服器,1
中國 資金,1
承受 中國,1
台灣 承受,1
最近 看漲,1
綁架 人事,1
外國 綁架,1
確定 先進,1
嘉義 確定,1
完整 米廠,1
科技 完整,1
運作 台灣,1
廠區 運作,1
支援 廠區,1
工程師 支援,1
千名 工程師,1
動員 千名,1
一日 動員,1
所提 一日,1
先前 所提,1
張忠謀 先前,1
符合 台積電,1
降低 最近,1
看漲 利多,1
南科廠 高雄廠,1
標題 米廠,1
需求 公頃,1
提出 公頃,1
今天 引述,1
媒體 今天,1
用地 媒體,1
接受 記者,1
今天上午 接受,1
台積電 今天上午,1
設廠 對此,1
日電 媒體,1
榮峰 台北,1
記者 榮峰,1
榮峰 原文,1
署名 榮峰,1
可能性 原文,1
台積電 排除,1
嘉義 台積電,1
高雄廠 符合,1
串連 南科廠,1
將作 為奈米,1
嘉科 分散,1
一奈米 製程,1
吻合 一奈米,1
說法 吻合,1
翁章 說法,1
這與 翁章,1
可擴充性 這與,1
並具 可擴充性,1
完整 並具,1
面積 完整,1
地理位置 土地,1
科學園區 地理位置,1
主要 科學園區,1
科學園區 主要,1
擇定 落腳,1
最後 擇定,1
窗口 最後,1
建立 單一,1
製程 落腳,1
分散 區域,1
往南 串連,1
區域 風險,1
竹科廠 往南,1
中科 竹科廠,1
台積電 中科,1
串起 台積電,1
往北 串起,1
七分鐘 往北,1
車程 七分鐘,1
高鐵 車程,1
科學園區 嘉義,1
差距 嘉義,1
城鄉 差距,1
縮小 城鄉,1
發展 縮小,1
城市 發展,1
嘉義縣 城市,1
有利 嘉義縣,1
風險 有利,1
後續 公頃,1
為奈米 建廠,1
香港 情況,1
結構 提升,1
伴隨 薪資,1
上漲 伴隨,1
無法 房價,1
房價 無法,1
升級 房價,1
無法 升級,1
產業 無法,1
追著 資金,1
房價 追著,1
故事 房價,1
主人 故事,1
上漲 主人,1
無限 上漲,1
房價 無限,1
討論 房價,1
理性 討論,1
雖遠必 理性,1
薪資 結構,1
提升 當有,1
看空 房者,1
當有 工程師,1
給鬼住 香港,1
買房 給鬼住,1
那住 買房,1
夫妻 那住,1
好笑 夫妻,1
問題 好笑,1
萬兩 問題,1
竹北 萬兩,1
台積 竹北,1
夫妻 台積,1
亂算 夫妻,1
萬萬 亂算,1
新竹 萬萬,1
範圍 新竹,1
上漲 承受,1
年薪 房價,1
工程師 年薪,1
房者 雖遠必,1
威力 看空,1
用地 對此,1
先進 廠區,1
電奈米 晶圓,1
需求 台積,1
透露 評估,1
積電 透露,1
說明會 中台,1
產能 法人,1
先進 產能,1
布局 先進,1
台灣 布局,1
積極 台灣,1
主台 積電,1
公告 主台,1
資訊 對外,1
用地 資訊,1
接受 中央社,1
上午 接受,1
台積電 上午,1
晶圓 先進,1
廠區 預計,1
戰狼 威力,1
座廠 導入,1
見識 戰狼,1
推文 見識,1
嘉南 高奈米,1
還太早 嘉南,1
定案 還太早,1
現在 定案,1
好像 現在,1
好像 好像,1
模糊 好像,1
電說 模糊,1
台積 電說,1
楊凱翔 心得,1
編輯 楊凱翔,1
技術 編輯,1
廠區 導入,1
相關 廠區,1
製程 內政部,1
設備 接單,1
訂單 充沛,1
奈米奈米奈米奈米奈米 詳細,1
食品 影響,1
再度 惡化,1
通脹 再度,1
食物 通脹,1
全球 食物,1
緩和 全球,1
嚴重 緩和,1
尤其 嚴重,1
影響 尤其,1
穀物 食品,1
目標 丹麥,1
水果 穀物,1
受阻 水果,1
運輸 受阻,1
指出 運輸,1
通訊社 報導,1
彭博 通訊社,1
增加 彭博,1
時間 額外,1
惡化 運送,1
運送 零部件,1
零部件 貨櫃,1
貨櫃 延遲,1
生產商 宜家,1
家居用品 生產商,1
具及 家居用品,1
生產 具及,1
暫停 生產,1
局部 暫停,1
宣布 局部,1
先後 宣布,1
輪胎 先後,1
米其林 輪胎,1
廠商 米其林,1
汽車 廠商,1
富豪 汽車,1
影響 富豪,1
生產 影響,1
運抵 大型,1
延遲 運抵,1
美元 航行,1
飆升 美元,1
現時 飆升,1
爆導 貨櫃,1
衝擊 文匯報,1
破壞 已遠,1
危機 全球,1
表示 紅海,1
上漲 丹麥,1
運費 去年,1
航運 運費,1
航運業 航運,1
全球 航運業,1
衝擊 全球,1
發酵 衝擊,1
路透 紅海,1
紅海 路透,1
導致 船隻,1
危險 導致,1
地區 危險,1
部分 地區,1
文匯報 爆導,1
貨櫃 運輸商,1
美元 現時,1
運輸商 化石,1
費用 美元,1
貨櫃 費用,1
運送 貨櫃,1
歐洲 運送,1
上海 歐洲,1
中旬 上海,1
好望角 中旬,1
南端 好望角,1
非洲 南端,1
繞道 非洲,1
改為 繞道,1
襲擊 改為,1
武裝 襲擊,1
避免 葉門,1
公司 避免,1
燃料 公司,1
化石 燃料,1
宜家 發出,1
發出 產品,1
產品 延遲,1
適用於 英美兩國,1
適用範圍 目前,1
擴大 適用範圍,1
船員 進一步,1
船隻 船員,1
以色列 關聯,1
保障 以色列,1
建議 保障,1
實施 建議,1
自日 實施,1
協議 自日,1
協議 這項,1
達成 這項,1
開會討論 達成,1
委員會 開會討論,1
區域 委員會,1
行動 區域,1
戰爭 行動,1
目前 適用於,1
船隻 葉門,1
工會 組成,1
葉門 叛軍,1
合法 攻擊,1
資產 合法,1
英國 美國,1
地區 英國,1
紅海 地區,1
聲稱 紅海,1
組織 聲稱,1
建議 胡塞,1
相關 建議,1
隨即 提出,1
升高 隨即,1
威脅 升高,1
商船 威脅,1
組織 紅海,1
或譯 胡塞,1
青年運動 或譯,1
叛軍 青年運動,1
組成 戰爭,1
公路運輸 工會,1
延遲 出廠,1
船隻 行經,1
若有 船員,1
表示 若有,1
國際 公司,1
工會 國際,1
人員 工會,1
航海 人員,1
大型 航海,1
船員 大型,1
萬名 船員,1
全球 萬名,1
代表 全球,1
動盪 代表,1
局勢 動盪,1
紅海 局勢,1
面臨 紅海,1
警告 面臨,1
出廠 警告,1
船員 英美兩國,1
行經 紅海,1
海路 公路運輸,1
紅海 危險,1
鐵路 海路,1
英國 鐵路,1
商會 英國,1
航運 商會,1
英國 航運,1
報導 英國,1
上岸 彭博,1
地區 上岸,1
紅海 風險,1
抵達 紅海,1
選擇 抵達,1
日薪 選擇,1
兩倍 日薪,1
獲得 兩倍,1
期間 獲得,1
地區 期間,1
危險 地區,1
紅海 部分,1
穿越 紅海,1
船隻 穿越,1
三星 撒下去,1
遙遙領先 後面,1
現在 遙遙領先,1
出得 現在,1
能出 出得,1
公司 能出,1
支出 公司,1
之間 資本,1
億美元 之間,1
遙遙領先 去年,1
高技術 遙遙領先,1
支出 高技術,1
人才 資本,1
取代 便宜,1
難以 取代,1
台積電 難以,1
精準 台積電,1
比例 精準,1
後面 三星,1
撒下去 跟上,1
支出 控制,1
跟上 變成,1
現況 一部分,1
優勢 現況,1
電子業 優勢,1
提過 台灣,1
節目 提過,1
欽勇 節目,1
創辦人 欽勇,1
年初 創辦人,1
加班 年初,1
人不願 加班,1
美國 人不願,1
一堆 美國,1
美國 一堆,1
人才 去年,1
水瓢 便宜,1
億美金 水瓢,1
變成 億美金,1
控制 比例,1
獲利 資本,1
提到 半導體,1
先進 設備,1
很快 投入,1
進步 很快,1
原因 產業,1
支出 原因,1
補充 資本,1
指正 補充,1
系有 指正,1
理工科 系有,1
理解 理工科,1
報導 理解,1
相關 報導,1
閱讀 相關,1
過去 閱讀,1
小弟 過去,1
以下 小弟,1
下圖 以下,1
詳細 下圖,1
投入 先進,1
設備 對手,1
技術 獲利,1
趕過去 今年,1
厲害 技術,1
積電 厲害,1
曾經 過台,1
專家 曾經,1
這方面 專家,1
日本 這方面,1
好像 日本,1
趕過去 好像,1
技術 對手,1
投入 技術,1
太高 投入,1
金額 風險,1
先進設備 投入,1
購買 先進設備,1
研發 購買,1
比例 投入,1
今年 比例,1
一部分 提到,1
產業 內容,1
遇襲 船隻,1
心理 負擔,1
較強 考量,1
股票 較強,1
絕對值 股票,1
報酬率 絕對值,1
浮躁 報酬率,1
情緒 浮躁,1
散發 情緒,1
股版 散發,1
說真的 股版,1
恭喜 說真的,1
買房子 恭喜,1
文是 買房子,1
房版 畢業,1
股市 房版,1
退出 股市,1
慘賠 退出,1
文是 慘賠,1
考量 心理,1
負擔 選擇,1
炒股 股版,1
選擇 買房,1
商船 遇襲,1
警告 紅海,1
紛紛 警告,1
組織 紛紛,1
重要 組織,1
內容 重要,1
綜合 日電,1
編譯 中心,1
署名 編譯,1
上漲 原文,1
運費 上漲,1
新冠航 運費,1
遠超 新冠航,1
供應鏈 遠超,1
破壞 供應鏈,1
危機 破壞,1
標題 紅海,1
股版 畢業,1
埋怨 炒股,1
內容 不錯,1
過程 情緒,1
輸贏 賺錢,1
投資 輸贏,1
看法 投資,1
小妹 看法,1
版友 解釋一下,1
這方面 版友,1
理由 這方面,1
領先 理由,1
領域 領先,1
知道 領域,1
優勢 知道,1
護城河 優勢,1
台積電 護城河,1
疑問 晶圓,1
有個 疑問,1
小弟 有個,1
不錯 小弟,1
賺錢 過程,1
情緒 起伏,1
房版 有人,1
起伏 考慮,1
炒房 房版,1
埋怨 炒房,1
股版會 有人,1
好整以暇 股版會,1
房版 好整以暇,1
物價 房版,1
房價 物價,1
埋怨 房價,1
推噓 埋怨,1
股版會 推噓,1
新聞 股版會,1
同樣 新聞,1
例好 同樣,1
息為 例好,1
升降 息為,1
央行 升降,1
考慮 央行,1
攻擊 目標,1
丹麥 船運,1
成多成 法人,1
大漲 房價,1
新屋 一坪,1
新北 新屋,1
現在 新北,1
假設 現在,1
一年 假設,1
薪水 一年,1
一年 薪水,1
房價 一年,1
限制 大漲,1
船運 業在,1
總歸 限制,1
紅利 總歸,1
增加 紅利,1
年限 增加,1
還款 年限,1
之後 還款,1
下降 之後,1
房貸 下降,1
一坪 年薪,1
年薪 平均,1
平均 夫妻,1
夫妻 免強,1
房產 房產,1
機率比 房產,1
至少 機率比,1
問題 至少,1
未來 問題,1
年化 未來,1
過去 年化,1
一坪 過去,1
變成 一坪,1
每年 變成,1
房價 每年,1
會變 房價,1
計算 會變,1
薪水 計算,1
二三十 薪水,1
買個 二三十,1
免強 買個,1
變相 每個,1
等於 變相,1
釋放 等於,1
武器 沒電,1
進入 台灣,1
無法 進入,1
燃料 無法,1
封鎖 燃料,1
大減 中國,1
國力 大減,1
走下坡 國力,1
經濟 走下坡,1
企業倒閉 經濟,1
缺電 企業倒閉,1
未來 缺電,1
規範 台灣,1
使用 規範,1
土地 使用,1
太陽能 土地,1
放寬 太陽能,1
腦殘綠電 放寬,1
台灣 武器,1
沒電 無法,1
紅利 釋放,1
使用 中國,1
利息 紅利,1
這波 利息,1
過去 這波,1
兩年 移民,1
準備 兩年,1
能力 準備,1
多數 能力,1
服從 多數,1
少數 服從,1
認命 少數,1
魚肉 認命,1
刀俎 魚肉,1
中國 刀俎,1
台灣 成為,1
攻入 台灣,1
軍隊 攻入,1
中國 軍隊,1
房產 一戰,1
一戰 照鏡,1
照鏡 開車,1
有望 推升,1
高峰 今年,1
交貨 高峰,1
大量 交貨,1
真正 大量,1
交機 真正,1
去年末 交機,1
設備 去年末,1
因素 相關,1
因交期 因素,1
了解 因交期,1
水準 了解,1
萬片 水準,1
將達 萬片,1
產能 將達,1
推估 產能,1
業界 推估,1
倍增 業界,1
首季 有望,1
推升 首季,1
產能 去年,1
業績 繳出,1
比重 成多成,1
業務 佔營收,1
兩大 業務,1
設備 兩大,1
業務 代理,1
製造 業務,1
劃分 製造,1
營運 業務,1
主要 營運,1
供應商 主要,1
辛耘 設備,1
例外 辛耘,1
辛耘 例外,1
表現 辛耘,1
年增 表現,1
強勁 年增,1
繳出 強勁,1
去年 倍增,1
目標 今年,1
開車 房地產,1
看元 新高,1
法人 去年,1
新高 法人,1
億元 同步,1
辛耘 營收達,1
供應商 辛耘,1
設備廠 再生,1
王怡茹 設備廠,1
署名 王怡茹,1
業績 看旺,1
辛耘 首季,1
迎交機 高峰,1
標題 迎交機,1
照過去 二十年,1
永遠 照過去,1
薪水 永遠,1
受限於 薪水,1
房地產 受限於,1
去年 看元,1
後市 設備,1
計畫 目標,1
正式 步入,1
動大 擴產,1
電啟 動大,1
可期 台積,1
高峰 可期,1
營運 高峰,1
之勢 營運,1
向上 之勢,1
揚且 逐季,1
季續 揚且,1
料將 季續,1
業績 料將,1
有望 認列,1
訂單 有望,1
豐厚 訂單,1
掌握 豐厚,1
辛耘 掌握,1
步入 交機,1
農委會 腦殘綠電,1
國家 農委會,1
不足 國家,1
好好看 航海王,1
刻意 存在,1
不用 刻意,1
新聞 不用,1
多頭 新聞,1
不錯 多頭,1
今年 不錯,1
幾張 台積電,1
再補 幾張,1
下來 再補,1
年終 下來,1
噴太快 年終,1
長榮 噴太快,1
希望 長榮,1
版主 希望,1
年底 版主,1
長榮 年底,1
長榮 首選,1
存在 好好看,1
航海王 文章,1
噴上 航海王,1
文章 獲利,1
咕嚕 正常人,1
集中 咕嚕,1
籌碼 集中,1
賺錢 籌碼,1
不好意思 賺錢,1
集中 不好意思,1
感覺 集中,1
籌碼 感覺,1
翻譯 籌碼,1
新聞 翻譯,1
國外 新聞,1
懂急 國外,1
表達 懂急,1
淨值 表達,1
淨值 淨值,1
年份 股價,1
成長 年份,1
航海王 加碼,1
早已 噴上,1
聽不懂 屁話,1
沒人 船票,1
評論 行情,1
美聯社 心得,1
衝擊 美聯社,1
表示 已遠,1
破壞 丹麥,1
延燒 全球,1
持續 延燒,1
船員 紅海,1
津貼 船員,1
危險 津貼,1
提供 危險,1
行動 提供,1
讓步 行動,1
類似 讓步,1
採取 類似,1
去年 採取,1
業在 去年,1
半信半疑 沒人,1
船票 上船,1
股價 早已,1
上船 開船,1
營收開 股價,1
亮麗 營收開,1
未來 亮麗,1
上船 未來,1
震盪 上船,1
懂得 震盪,1
鐵定 懂得,1
成長 鐵定,1
之後 營收,1
帶動 之後,1
上漲 帶動,1
運價 上漲,1
貨真價實 運價,1
航運 貨真價實,1
人才 航運,1
一堆 人才,1
開船 一堆,1
正常人 聽不懂,1
屁話 還早,1
自足 不足,1
企業 要花,1
電價 更高,1
誇張 電價,1
再來 誇張,1
競爭力 再來,1
商品 競爭力,1
降低 商品,1
發科台 企業,1
電聯 發科台,1
碳稅 台積,1
大量 碳稅,1
來源 大量,1
電力 來源,1
到時候 電力,1
商品 到時候,1
出口 商品,1
電力 台灣,1
台灣 電力,1
更高 企業,1
要花 心力,1
燃氣 燃煤,1
心力 解決,1
糧食 自足,1
本來 糧食,1
地台 本來,1
浪費 地台,1
太陽能 浪費,1
滿滿 太陽能,1
綠電 滿滿,1
黑道 綠電,1
