word,sentiments,size
旁邊,NULL,61
今晚,NULL,61
同學,NULL,61
行控中心,NULL,61
家戶,NULL,61
供應鏈,NULL,61
里長,NULL,61
發大財,NULL,61
55,NULL,61
警察,NULL,61
資本額,NULL,61
跑去,NULL,61
昨晚,NULL,61
32,NULL,61
變電箱,NULL,61
國民,NULL,61
側翼,NULL,61
汽車,NULL,61
誇張,NULL,61
詳細,NULL,61
他媽,NULL,60
拿出來,NULL,60
依然,NULL,60
業界,NULL,60
沒什麼,NULL,60
年代,NULL,60
釐清,NULL,60
將在,NULL,60
航照,NULL,60
建築物,NULL,60
儲存,NULL,60
拿去,NULL,60
我家,NULL,60
保台,NULL,60
年輕,NULL,60
1200,NULL,60
成果,NULL,60
加薪,NULL,60
新聞稿,NULL,60
顯然,NULL,60
發表,NULL,60
集中,NULL,60
花費,NULL,60
都市,NULL,60
核准,NULL,60
次長,NULL,60
鳳山區,NULL,59
管線,NULL,59
彈性,NULL,59
歲修,NULL,59
DPP,NULL,59
房地產,NULL,59
四接,NULL,59
第三,NULL,59
配套,NULL,59
回收,NULL,59
對象,NULL,59
道理,NULL,59
發出,NULL,59
那你,NULL,59
代價,NULL,59
背景,NULL,59
也將,NULL,59
花蓮,NULL,59
41,NULL,59
務實,NULL,59
高虹安,NULL,59
前年,NULL,59
46,NULL,59
行人,NULL,59
每人,NULL,59
送醫,NULL,59
利率,NULL,59
荷包,NULL,58
自主,NULL,58
時刻,NULL,58
SMR,NULL,58
食物,NULL,58
軟體,NULL,58
製造業,NULL,58
國防,NULL,58
國小,NULL,58
一句,NULL,58
工業區,NULL,58
證據,NULL,58
各地,NULL,58
官方,NULL,58
GDP,NULL,58
前提,NULL,58
台獨,NULL,58
能量,NULL,58
查詢,NULL,58
多久,NULL,58
父親,NULL,58
95,NULL,57
共有,NULL,57
畢業,NULL,57
盧秀燕,NULL,57
並不,NULL,57
男子,NULL,57
盡量,NULL,57
興達,NULL,57
租客,NULL,57
56,NULL,57
世代,NULL,57
風光,NULL,57
北市,NULL,57
有夠,NULL,57
強制,NULL,57
忍受,NULL,57
燃油,NULL,57
一期,NULL,57
動作,NULL,57
漁民,NULL,57
童子賢,NULL,57
國家隊,NULL,57
漲一,NULL,57
賸餘,NULL,57
變遷,NULL,57
想想,NULL,57
風機,NULL,57
俄羅斯,NULL,57
上訴,NULL,57
換成,NULL,56
用地,NULL,56
護航,NULL,56
直播,NULL,56
路口,NULL,56
頂峰,NULL,56
形態,NULL,56
賺到,NULL,56
成效,NULL,56
檢驗,NULL,56
精神,NULL,56
西蘭,NULL,56
空汙,NULL,56
組成,NULL,56
Google,NULL,56
這波,NULL,56
照片,NULL,56
建造,NULL,56
答案,NULL,56
84,NULL,56
採訪,NULL,55
原能會,NULL,55
當成,NULL,55
理事長,NULL,55
做不到,NULL,55
澳洲,NULL,55
拉高,NULL,55
國旅,NULL,55
倒閉,NULL,55
停車,NULL,55
幾千億,NULL,55
七股,NULL,55
支援,NULL,55
這段,NULL,55
沒事,NULL,55
前面,NULL,55
環團,NULL,55
一群,NULL,55
領域,NULL,55
不法,NULL,55
柴油,NULL,55
電線桿,NULL,55
上次,NULL,55
曝光,NULL,55
機率,NULL,55
就問,NULL,55
耗電,NULL,55
車輛,NULL,55
靠北,NULL,55
供需,NULL,55
商轉,NULL,55
女子,NULL,55
總經理,NULL,55
113,NULL,54
提案,NULL,54
忘了,NULL,54
總計,NULL,54
昨日,NULL,54
你講,NULL,54
提早,NULL,54
巨蛋,NULL,54
33,NULL,54
認證,NULL,54
廢棄物,NULL,54
住家,NULL,54
消防局,NULL,54
頂樓,NULL,54
公會,NULL,54
涉及,NULL,54
作法,NULL,54
財產,NULL,54
分區,NULL,54
國道,NULL,54
走向,NULL,54
講話,NULL,54
兼顧,NULL,54
到時候,NULL,54
獻金,NULL,54
空污,NULL,54
延長,NULL,54
呈現,NULL,54
舉債,NULL,54
結論,NULL,54
學費,NULL,54
期限,NULL,54
大錢,NULL,54
平衡,NULL,53
89,NULL,53
變得,NULL,53
外勞,NULL,53
65,NULL,53
排名,NULL,53
有所,NULL,53
台積,NULL,53
以外,NULL,53
水價,NULL,53
定案,NULL,53
洪孟,NULL,53
一再,NULL,53
利息,NULL,53
扣除,NULL,53
老婆,NULL,53
民視,NULL,53
用電戶,NULL,53
左營,NULL,53
周邊,NULL,53
沒電,NULL,53
不一定,NULL,53
基隆市,NULL,53
縣府,NULL,53
假日,NULL,53
整合,NULL,53
創辦人,NULL,53
用餐,NULL,53
減緩,NULL,53
功德,NULL,53
電壓,NULL,53
高層,NULL,53
高漲,NULL,53
相當於,NULL,53
選民,NULL,53
創下,NULL,53
差別,NULL,53
複雜,NULL,53
對岸,NULL,52
離峰,NULL,52
監委,NULL,52
研發,NULL,52
透天,NULL,52
印度,NULL,52
年增,NULL,52
朱澤民,NULL,52
備載,NULL,52
喜迎,NULL,52
盈餘,NULL,52
看過,NULL,52
展開,NULL,52
外交,NULL,52
魚塭,NULL,52
整理,NULL,52
竊電,NULL,52
理論,NULL,52
時許,NULL,52
案例,NULL,52
具有,NULL,52
修改,NULL,52
上路,NULL,52
適用,NULL,52
核一廠,NULL,52
螢幕,NULL,52
品牌,NULL,52
政客,NULL,52
日本人,NULL,52
修復,NULL,51
健身房,NULL,51
不開,NULL,51
一件,NULL,51
製程,NULL,51
塔綠班,NULL,51
人生,NULL,51
工程車,NULL,51
蘋果,NULL,51
科技業,NULL,51
買不起,NULL,51
移工,NULL,51
電風扇,NULL,51
韭菜,NULL,51
普遍,NULL,51
消波塊,NULL,51
開工,NULL,51
手段,NULL,51
本魯,NULL,51
台鹽,NULL,51
程式,NULL,51
食材,NULL,51
新建,NULL,51
發揮,NULL,51
點名,NULL,51
乾式,NULL,51
月份,NULL,50
門牌,NULL,50
間接,NULL,50
交給,NULL,50
關閉,NULL,50
電桿,NULL,50
採用,NULL,50
將於,NULL,50
年薪,NULL,50
依舊,NULL,50
百萬,NULL,50
證實,NULL,50
超商,NULL,50
外食,NULL,50
上網,NULL,50
下台,NULL,50
得標,NULL,50
家電,NULL,50
鄰居,NULL,50
蟑螂,NULL,50
戰略,NULL,50
行業,NULL,50
草案,NULL,50
形成,NULL,50
關切,NULL,50
協調,NULL,50
高級,NULL,50
虛擬,NULL,50
單一,NULL,49
最低,NULL,49
底下,NULL,49
衛福部,NULL,49
意願,NULL,49
嘉義,NULL,49
瓦斯,NULL,49
布林,NULL,49
看見,NULL,49
單價,NULL,49
拜託,NULL,49
三大,NULL,49
醫師,NULL,49
省下,NULL,49
臨時,NULL,49
以往,NULL,49
車主,NULL,49
試算,NULL,49
油電雙漲,NULL,49
現有,NULL,49
圖利,NULL,49
78,NULL,49
相同,NULL,49
實驗,NULL,49
檢調,NULL,49
過往,NULL,49
發放,NULL,49
68,NULL,48
自治,NULL,48
台股,NULL,48
可望,NULL,48
眼睛,NULL,48
交流,NULL,48
盤點,NULL,48
計劃,NULL,48
開銷,NULL,48
發電機組,NULL,48
2012,NULL,48
資格,NULL,48
不佳,NULL,48
區間,NULL,48
七年,NULL,48
不明,NULL,48
42,NULL,48
市區,NULL,48
加碼,NULL,48
一步,NULL,48
政績,NULL,48
48,NULL,48
對話,NULL,48
香港,NULL,48
退出,NULL,48
裝設,NULL,48
內需,NULL,48
萬里,NULL,48
落後,NULL,48
連假,NULL,48
電業法,NULL,48
統一,NULL,48
爐碴,NULL,48
大會,NULL,48
事發,NULL,48
變壓器,NULL,48
電錶,NULL,47
宿舍,NULL,47
漁電,NULL,47
同仁,NULL,47
競選,NULL,47
租房,NULL,47
輔導,NULL,47
同步,NULL,47
夜市,NULL,47
電影,NULL,47
愈來愈,NULL,47
通霄,NULL,47
旅宿業,NULL,47
左營區,NULL,47
海洋,NULL,47
二十年,NULL,47
311,NULL,47
定義,NULL,47
東京,NULL,47
百姓,NULL,47
民營化,NULL,47
付費,NULL,47
口號,NULL,47
排碳,NULL,47
主任,NULL,47
印象,NULL,47
南科,NULL,47
在野黨,NULL,47
強風,NULL,47
勞動部,NULL,47
暖氣,NULL,47
提問,NULL,47
高度,NULL,47
81,NULL,47
客人,NULL,47
揭露,NULL,47
年年,NULL,46
黨主席,NULL,46
重視,NULL,46
睡覺,NULL,46
細緻,NULL,46
停車場,NULL,46
簡訊,NULL,46
例子,NULL,46
作戰,NULL,46
承受,NULL,46
爸媽,NULL,46
畫面,NULL,46
處長,NULL,46
不亮,NULL,46
路段,NULL,46
吃緊,NULL,46
不變,NULL,46
說過,NULL,46
每日,NULL,46
說明會,NULL,46
場所,NULL,46
推文,NULL,46
太貴,NULL,46
謝國樑,NULL,46
論壇,NULL,46
地主,NULL,46
自來水,NULL,46
農業,NULL,46
困境,NULL,46
拍板,NULL,46
負責任,NULL,46
可能性,NULL,46
日常,NULL,46
負責人,NULL,46
協商,NULL,46
連鎖,NULL,45
工地,NULL,45
用到,NULL,45
駕駛,NULL,45
手法,NULL,45
環保局,NULL,45
37,NULL,45
外食費,NULL,45
轉彎,NULL,45
降溫,NULL,45
國發會,NULL,45
國民黨團,NULL,45
可用,NULL,45
轉移,NULL,45
在野,NULL,45
這篇,NULL,45
爽爽,NULL,45
萬物,NULL,45
洪申翰,NULL,45
給我,NULL,45
天天,NULL,45
經濟學,NULL,45
一顆,NULL,45
流量,NULL,45
抽蓄,NULL,45
乘客,NULL,45
只好,NULL,45
落在,NULL,45
研擬,NULL,45
817,NULL,45
體系,NULL,45
沒漲,NULL,44
下跌,NULL,44
沒差,NULL,44
下班,NULL,44
有無,NULL,44
擁核,NULL,44
上述,NULL,44
數學,NULL,44
民代,NULL,44
過後,NULL,44
朝野,NULL,44
價錢,NULL,44
發財,NULL,44
順便,NULL,44
百分點,NULL,44
總統府,NULL,44
龐大,NULL,44
基金會,NULL,44
導入,NULL,44
勞動,NULL,44
家用,NULL,44
首長,NULL,44
83,NULL,44
施政,NULL,44
多年,NULL,44
被迫,NULL,44
應對,NULL,43
衣服,NULL,43
會漲,NULL,43
首度,NULL,43
反觀,NULL,43
更別,NULL,43
十幾年,NULL,43
一般人,NULL,43
救援,NULL,43
43,NULL,43
聯盟,NULL,43
決策,NULL,43
一波,NULL,43
工會,NULL,43
補足,NULL,43
工商,NULL,43
QQ,NULL,43
外資,NULL,43
2014,NULL,43
帳戶,NULL,43
財團,NULL,43
結合,NULL,43
夥伴,NULL,43
職業,NULL,43
價差,NULL,43
氣溫,NULL,43
家族,NULL,43
搶救,NULL,43
設立,NULL,43
若要,NULL,43
哪有,NULL,43
ASUS,NULL,43
降到,NULL,43
中小企業,NULL,43
不像,NULL,43
視為,NULL,43
訂定,NULL,43
銷售,NULL,43
共享,NULL,43
主委,NULL,43
樣子,NULL,43
規則,NULL,43
效應,NULL,43
住宿,NULL,43
再漲,NULL,43
本土,NULL,43
留言,NULL,43
股份,NULL,43
進駐,NULL,43
偷偷,NULL,42
核四廠,NULL,42
核廢,NULL,42
洗澡,NULL,42
透明,NULL,42
核融合,NULL,42
早已,NULL,42
並未,NULL,42
你娘,NULL,42
漆黑,NULL,42
節約,NULL,42
宣傳,NULL,42
加油,NULL,42
認同,NULL,42
表態,NULL,42
延宕,NULL,42
44,NULL,42
元度,NULL,42
家屬,NULL,42
基層,NULL,42
減半,NULL,42
面向,NULL,42
ECFA,NULL,42
淪為,NULL,42
留下,NULL,42
查核,NULL,42
追問,NULL,42
高房價,NULL,42
萬噸,NULL,42
爆料,NULL,42
隔壁,NULL,42
感受到,NULL,42
公車,NULL,42
房市,NULL,42
列入,NULL,42
示範,NULL,42
介紹,NULL,42
既有,NULL,42
好不好,NULL,42
問到,NULL,42
深夜,NULL,42
到時,NULL,42
蓋好,NULL,42
小妹,NULL,42
在內,NULL,42
想問,NULL,42
蔣萬安,NULL,42
口罩,NULL,41
本肥,NULL,41
回頭,NULL,41
一致,NULL,41
人工,NULL,41
年間,NULL,41
參選,NULL,41
吳欣盈,NULL,41
在乎,NULL,41
2013,NULL,41
告知,NULL,41
架設,NULL,41
一塊,NULL,41
林楚茵,NULL,41
一大堆,NULL,41
核養,NULL,41
度過,NULL,41
條款,NULL,41
同事,NULL,41
森林,NULL,41
情勢,NULL,41
超越,NULL,41
身體,NULL,41
走勢,NULL,41
電擊,NULL,41
對手,NULL,41
離岸,NULL,41
日幣,NULL,41
漲足,NULL,41
專門,NULL,41
900,NULL,41
手上,NULL,41
零排放,NULL,41
賣電,NULL,41
租賃,NULL,41
應用,NULL,41
逼近,NULL,41
49,NULL,41
就連,NULL,41
判斷,NULL,41
完畢,NULL,41
焦點,NULL,41
也許,NULL,41
過得,NULL,41
改成,NULL,41
獲報,NULL,41
差異,NULL,41
開會,NULL,41
烏俄,NULL,41
藍白,NULL,41
汰換,NULL,40
文字,NULL,40
那一,NULL,40
73,NULL,40
Pro,NULL,40
大增,NULL,40
高檔,NULL,40
汙染,NULL,40
說話,NULL,40
警戒,NULL,40
卸任,NULL,40
體驗,NULL,40
磁浮,NULL,40
講的,NULL,40
朱立倫,NULL,40
一份,NULL,40
材料,NULL,40
公視,NULL,40
1985,NULL,40
神主牌,NULL,40
綠共,NULL,40
電的,NULL,40
受困,NULL,40
守護,NULL,40
漲個,NULL,40
來台,NULL,40
備詢,NULL,40
千元,NULL,40
重申,NULL,40
低價,NULL,40
融資,NULL,40
勢力,NULL,40
首次,NULL,40
中鋼,NULL,40
思想,NULL,40
封鎖,NULL,40
這點,NULL,40
看板,NULL,40
520,NULL,40
智商,NULL,40
吊臂,NULL,40
量子,NULL,40
估算,NULL,40
案子,NULL,40
桃園市,NULL,40
刻意,NULL,40
權利,NULL,40
在一起,NULL,40
外部,NULL,40
食安,NULL,40
買不到,NULL,40
泰國,NULL,40
一條,NULL,40
所有人,NULL,39
這兩個,NULL,39
攀升,NULL,39
自有,NULL,39
可行,NULL,39
檢修,NULL,39
問卦,NULL,39
台北市長,NULL,39
檢方,NULL,39
全家,NULL,39
全開,NULL,39
芬蘭,NULL,39
機器,NULL,39
額外,NULL,39
機械,NULL,39
57,NULL,39
推廣,NULL,39
Xiaomi,NULL,39
養殖,NULL,39
聲量,NULL,39
地址,NULL,39
蘇貞昌,NULL,39
功率,NULL,39
貯存,NULL,39
蕭美琴,NULL,39
法官,NULL,39
聊天,NULL,39
130,NULL,39
稍微,NULL,39
大小,NULL,39
路徑,NULL,39
等級,NULL,39
號稱,NULL,39
體育,NULL,39
出事,NULL,39
基地,NULL,39
38,NULL,39
結婚,NULL,39
清潔,NULL,39
164,NULL,39
年金,NULL,39
隨即,NULL,39
高中,NULL,39
大雨,NULL,39
評論,NULL,38
號誌,NULL,38
蛋農,NULL,38
這句,NULL,38
這樣子,NULL,38
事項,NULL,38
診所,NULL,38
自己人,NULL,38
開啟,NULL,38
輸入,NULL,38
開車,NULL,38
三方,NULL,38
美國人,NULL,38
財政部,NULL,38
上揚,NULL,38
輻射,NULL,38
訪問,NULL,38
鄉親,NULL,38
下架,NULL,38
不給,NULL,38
要花,NULL,38
一邊,NULL,38
之漢,NULL,38
下面,NULL,38
醫療院所,NULL,38
兩人,NULL,38
律師,NULL,38
消耗,NULL,38
電視台,NULL,38
難度,NULL,38
始終,NULL,38
飼料,NULL,38
指揮,NULL,38
內閣,NULL,38
副院長,NULL,38
納稅人,NULL,38
用途,NULL,38
店面,NULL,38
成員,NULL,38
回穩,NULL,38
局長,NULL,38
省錢,NULL,38
北捷,NULL,38
準備好,NULL,38
兩倍,NULL,38
兩兆,NULL,38
掉落,NULL,38
展現,NULL,38
動員,NULL,38
編定,NULL,38
必然,NULL,38
廢除,NULL,38
碳權,NULL,38
時薪,NULL,38
災情,NULL,38
稅率,NULL,38
心理,NULL,38
推估,NULL,38
限溫,NULL,38
公文,NULL,37
少數,NULL,37
爐渣,NULL,37
話題,NULL,37
匯率,NULL,37
打電話,NULL,37
迄今,NULL,37
禮拜,NULL,37
多個,NULL,37
招牌,NULL,37
過半,NULL,37
不動產,NULL,37
這台,NULL,37
平日,NULL,37
心態,NULL,37
下次,NULL,37
版本,NULL,37
車廂,NULL,37
供氣,NULL,37
依賴,NULL,37
160,NULL,37
額度,NULL,37
餐飲業,NULL,37
俄國,NULL,37
主流,NULL,37
不分,NULL,37
億度電,NULL,37
這位,NULL,37
災害,NULL,37
釋出,NULL,37
建構,NULL,37
大聲,NULL,37
密碼,NULL,37
有時候,NULL,37
馬路,NULL,37
早餐店,NULL,37
女性,NULL,37
咖啡,NULL,37
NVIDIA,NULL,37
全案,NULL,37
累進,NULL,37
增長,NULL,37
大力,NULL,37
致詞,NULL,37
水果,NULL,37
門檻,NULL,37
廠區,NULL,37
電車,NULL,37
二期,NULL,37
醫生,NULL,37
糧食,NULL,37
縮小,NULL,37
僅有,NULL,37
前總統,NULL,37
飲料,NULL,36
八卦版,NULL,36
離譜,NULL,36
碳費,NULL,36
充滿,NULL,36
包商,NULL,36
主機,NULL,36
滿滿,NULL,36
有電,NULL,36
加班,NULL,36
不用說,NULL,36
減輕,NULL,36
儲能場,NULL,36
一處,NULL,36
快篩,NULL,36
雙北,NULL,36
這兩年,NULL,36
行銷,NULL,36
北農,NULL,36
國土,NULL,36
長輩,NULL,36
一輩子,NULL,36
葉宗洸,NULL,36
比重,NULL,36
小吃店,NULL,36
180,NULL,36
領導,NULL,36
董座,NULL,36
頻繁,NULL,36
2500,NULL,36
扣掉,NULL,36
要給,NULL,36
分許,NULL,36
太少,NULL,36
分配,NULL,36
地熱,NULL,36
將來,NULL,36
投給,NULL,36
妥善,NULL,36
收取,NULL,36
列為,NULL,36
划算,NULL,36
搞不好,NULL,36
投資人,NULL,36
考試,NULL,36
演唱會,NULL,36
聯訪,NULL,36
03,NULL,36
協定,NULL,36
環保署,NULL,36
人潮,NULL,36
現階段,NULL,36
總預算,NULL,36
軍事,NULL,36
推行,NULL,36
聯繫,NULL,36
院長,NULL,36
兵役,NULL,36
也就是說,NULL,36
王玉樹,NULL,36
綠燈,NULL,36
歲計,NULL,36
通膨率,NULL,35
認識,NULL,35
入住,NULL,35
前幾天,NULL,35
蔬菜,NULL,35
這筆,NULL,35
工務局,NULL,35
英文,NULL,35
航照圖,NULL,35
萬千,NULL,35
調薪,NULL,35
APP,NULL,35
商會,NULL,35
吳進忠,NULL,35
數十,NULL,35
六月,NULL,35
若有,NULL,35
本次,NULL,35
小犬,NULL,35
梁啟源,NULL,35
大於,NULL,35
持有,NULL,35
雲林,NULL,35
ETTODAY,NULL,35
處分,NULL,35
專訪,NULL,35
電機,NULL,35
板橋,NULL,35
數百,NULL,35
藍營,NULL,35
72,NULL,35
購物,NULL,35
一筆,NULL,35
汽電,NULL,35
原料,NULL,35
郭再,NULL,35
最少,NULL,35
原先,NULL,35
海外,NULL,35
身分,NULL,35
徹底,NULL,35
半小時,NULL,35
39,NULL,35
已達,NULL,35
國政,NULL,35
即可,NULL,35
推升,NULL,35
團結,NULL,35
66,NULL,35
豪宅,NULL,35
外包,NULL,35
推給,NULL,35
南港,NULL,35
OK,NULL,35
地獄,NULL,35
此事,NULL,35
54,NULL,35
這項,NULL,35
經部,NULL,35
介入,NULL,35
雞肉,NULL,35
深澳,NULL,35
總額,NULL,35
轉為,NULL,35
酒店,NULL,35
黑箱,NULL,35
兆元,NULL,35
暫停,NULL,35
開幕,NULL,35
北門,NULL,35
87,NULL,35
查修,NULL,34
可惜,NULL,34
到期,NULL,34
遊客,NULL,34
特性,NULL,34
走到,NULL,34
小港,NULL,34
下雨,NULL,34
國防部,NULL,34
據點,NULL,34
58,NULL,34
求償,NULL,34
你媽,NULL,34
下個,NULL,34
UDN,NULL,34
簽訂,NULL,34
找出,NULL,34
通貨膨脹,NULL,34
治國,NULL,34
在講,NULL,34
說真的,NULL,34
處於,NULL,34
累虧,NULL,34
絕大,NULL,34
普通,NULL,34
演講,NULL,34
查證,NULL,34
二段,NULL,34
無限,NULL,34
兒子,NULL,34
頻道,NULL,34
回饋,NULL,34
區塊,NULL,34
加裝,NULL,34
成熟,NULL,34
防護,NULL,34
邁向,NULL,34
願景,NULL,34
淘汰,NULL,34
中暑,NULL,34
勞健保,NULL,34
效能,NULL,34
允許,NULL,34
自動化,NULL,34
顯見,NULL,34
清洗,NULL,34
崩潰,NULL,34
高額,NULL,34
挖礦,NULL,34
許可,NULL,34
講到,NULL,34
備援,NULL,34
局勢,NULL,34
用品,NULL,34
高壓電,NULL,34
移動,NULL,34
自由化,NULL,34
平時,NULL,34
雷雨,NULL,34
這幾天,NULL,34
戶外,NULL,34
過度,NULL,34
倡議,NULL,34
核發,NULL,34
公噸,NULL,34
區間車,NULL,34
補上,NULL,34
做為,NULL,34
高薪,NULL,33
民宿,NULL,33
處置,NULL,33
吃掉,NULL,33
原始,NULL,33
輸送,NULL,33
大餅,NULL,33
比率,NULL,33
長年,NULL,33
客運,NULL,33
油電,NULL,33
開罰,NULL,33
反應器,NULL,33
三月,NULL,33
長照,NULL,33
這才,NULL,33
加州,NULL,33
剩餘,NULL,33
歷年,NULL,33
吉仲,NULL,33
風傳媒,NULL,33
這就,NULL,33
公式,NULL,33
曾智怡,NULL,33
不實,NULL,33
系列,NULL,33
暴增,NULL,33
東森,NULL,33
東區,NULL,33
兩台,NULL,33
等同,NULL,33
部落,NULL,33
登場,NULL,33
耗電量,NULL,33
67,NULL,33
發局,NULL,33
大國,NULL,33
年初,NULL,33
中位數,NULL,33
障礙,NULL,33
儲電,NULL,33
52,NULL,33
點多,NULL,33
回報,NULL,33
05,NULL,33
知名,NULL,33
中部,NULL,33
109,NULL,33
停工,NULL,33
研究所,NULL,33
張志豪,NULL,33
碰到,NULL,33
貼文,NULL,33
鴻海,NULL,33
通勤,NULL,33
明白,NULL,33
制定,NULL,33
108,NULL,33
電纜線,NULL,33
煤炭,NULL,33
績效,NULL,33
仍會,NULL,33
校園,NULL,33
105,NULL,33
大多數,NULL,33
熱議,NULL,33
付錢,NULL,33
景觀,NULL,33
不停,NULL,33
埋單,NULL,33
細節,NULL,33
二路,NULL,32
國中,NULL,32
地檢署,NULL,32
彈劾,NULL,32
曉得,NULL,32
變貴,NULL,32
女兒,NULL,32
從事,NULL,32
重建,NULL,32
填補,NULL,32
旅館業,NULL,32
津貼,NULL,32
阻止,NULL,32
身上,NULL,32
人類,NULL,32
乖乖,NULL,32
擺爛,NULL,32
筆電,NULL,32
迅速,NULL,32
鉅額,NULL,32
餘元,NULL,32
被告,NULL,32
執行長,NULL,32
基準,NULL,32
外出,NULL,32
子孫,NULL,32
預防,NULL,32
管理費,NULL,32
法令,NULL,32
保養,NULL,32
法案,NULL,32
長達,NULL,32
地位,NULL,32
這類,NULL,32
政權,NULL,32
十分,NULL,32
問問,NULL,32
名義,NULL,32
存量,NULL,32
51,NULL,32
談話,NULL,32
談到,NULL,32
用於,NULL,32
加劇,NULL,32
成長率,NULL,32
公益,NULL,32
漁業,NULL,32
商店,NULL,32
憲法,NULL,32
運具,NULL,32
典禮,NULL,32
萬能,NULL,32
電扇,NULL,32
對外,NULL,32
跟上,NULL,32
藻礁,NULL,32
三接,NULL,32
潛艦,NULL,32
桃機,NULL,32
居高不下,NULL,32
杜紫軍,NULL,32
超高壓,NULL,32
雞腿,NULL,32
阻擋,NULL,32
偵辦,NULL,32
知情,NULL,32
黑電,NULL,32
已有,NULL,32
性騷,NULL,32
for,NULL,32
山區,NULL,32
GG,NULL,32
充裕,NULL,32
軍公教,NULL,32
模擬,NULL,32
村民,NULL,32
百貨,NULL,32
嘴巴,NULL,32
名單,NULL,32
alt,NULL,31
國軍,NULL,31
核災,NULL,31
回覆,NULL,31
外購,NULL,31
請求,NULL,31
賴家,NULL,31
路人,NULL,31
餘裕,NULL,31
資方,NULL,31
loadinglazy,NULL,31
夜間,NULL,31
哪來,NULL,31
吃飽,NULL,31
解讀,NULL,31
起火,NULL,31
163,NULL,31
喊話,NULL,31
暫時,NULL,31
最快,NULL,31
00,NULL,31
93,NULL,31
成績,NULL,31
直指,NULL,31
直呼,NULL,31
監控,NULL,31
工人,NULL,31
良心,NULL,31
關掉,NULL,31
兩大,NULL,31
苗栗,NULL,31
默默,NULL,31
打壓,NULL,31
審核,NULL,31
密切,NULL,31
前鎮區,NULL,31
室外,NULL,31
漏水,NULL,31
鬼島,NULL,31
恆春,NULL,31
還債,NULL,31
宜蘭,NULL,31
里民,NULL,31
人行道,NULL,31
總體,NULL,31
鄰近,NULL,31
纜線,NULL,31
五月,NULL,31
仰賴,NULL,31
翻倍,NULL,31
64,NULL,31
股價,NULL,31
陳情,NULL,31
管道,NULL,31
第二次,NULL,31
事先,NULL,31
往往,NULL,31
修繕,NULL,31
阿北,NULL,31
七月,NULL,31
140,NULL,31
農業部,NULL,31
一級,NULL,31
辯論,NULL,31
沿海,NULL,31
口袋,NULL,31
一人,NULL,31
化石,NULL,31
2003,NULL,31
響應,NULL,31
追蹤,NULL,31
清晨,NULL,31
補償,NULL,31
年報,NULL,30
帶頭,NULL,30
很大,NULL,30
會員,NULL,30
會有,NULL,30
得知,NULL,30
一張,NULL,30
按鈕,NULL,30
旗下,NULL,30
社群,NULL,30
卡關,NULL,30
一戶,NULL,30
有多少,NULL,30
集體,NULL,30
市政,NULL,30
施作,NULL,30
傻眼,NULL,30
腳踏車,NULL,30
睿智,NULL,30
負面,NULL,30
提告,NULL,30
來臨,NULL,30
美金,NULL,30
人權,NULL,30
酒駕,NULL,30
早餐,NULL,30
輕軌,NULL,30
毒品,NULL,30
輸出,NULL,30
培養,NULL,30
經理,NULL,30
底層,NULL,30
義務,NULL,30
壽命,NULL,30
日立,NULL,30
汽油,NULL,30
低廉,NULL,30
二二,NULL,30
影響到,NULL,30
等待,NULL,30
日期,NULL,30
考慮到,NULL,30
日月潭,NULL,30
驗證,NULL,30
超導體,NULL,30
存款,NULL,30
行程,NULL,30
板論,NULL,30
問板,NULL,30
Asus,NULL,30
小草,NULL,30
六年,NULL,30
共產黨,NULL,30
特殊,NULL,30
出錢,NULL,30
衛生局,NULL,30
專板,NULL,30
則說,NULL,30
生存,NULL,30
增建,NULL,30
大學生,NULL,30
認購,NULL,30
高速,NULL,30
漲定,NULL,30
清大,NULL,30
行情,NULL,30
三則,NULL,30
路面,NULL,30
敗訴,NULL,30
公斤,NULL,30
房屋稅,NULL,30
MeowPtt,NULL,30
韓元,NULL,30
自殺,NULL,30
發表會,NULL,30
車上,NULL,30
各行各業,NULL,30
每戶,NULL,30
本板,NULL,30
越南,NULL,30
99,NULL,30
客服,NULL,29
女生,NULL,29
路邊,NULL,29
指定,NULL,29
拋出,NULL,29
引進,NULL,29
引導,NULL,29
趕緊,NULL,29
選戰,NULL,29
座談會,NULL,29
廖家,NULL,29
選址,NULL,29
巨大,NULL,29
增設,NULL,29
齊漲,NULL,29
我個,NULL,29
工時,NULL,29
張男,NULL,29
年限,NULL,29
子公司,NULL,29
過的,NULL,29
Gogoro,NULL,29
送到,NULL,29
77,NULL,29
巨額,NULL,29
骨幹,NULL,29
師傅,NULL,29
改造,NULL,29
量能,NULL,29
布局,NULL,29
車禍,NULL,29
實體,NULL,29
黨部,NULL,29
這部分,NULL,29
部份,NULL,29
撞上,NULL,29
縮短,NULL,29
春節,NULL,29
檢測,NULL,29
溫室,NULL,29
竄改,NULL,29
論文,NULL,29
源頭,NULL,29
員警,NULL,29
飆升,NULL,29
